username,orario,text
TheBabylonBee,2023-10-18 19:49:14+00:00,New York Times Patiently Awaiting Zoom Call From Hamas To See What They Should Print Today https://t.co/X4VqlvCrwR https://t.co/729hzqt0n8
marklevinshow,2023-10-19 02:57:05+00:00,"The enemy can rely on the New York Times and Thomas Friedman
https://t.co/pIJswcegrT"
marklevinshow,2023-10-19 02:35:11+00:00,https://t.co/QijPKWNiYU
marklevinshow,2023-10-19 02:26:38+00:00,"Which Democrat?! Bernie Sanders?  Did Schumer, who is Jewish, support you?  Apparently not."
marcorubio,2023-10-19 01:20:01+00:00,"I just tried to pass my resolution calling on the President to enforce the law,revoke visas &amp; initiate deportation proceedings for any FOREIGN NATIONAL here in America who supports the terrorist activities of Hamas 

But a Senate Democrat came to floor to object &amp; blocked it https://t.co/qqyYwhrLFT"
marklevinshow,2023-10-19 02:02:19+00:00,Laxalt spells out DeSantis staunch support for Israel
AdamLaxalt,2023-10-19 00:06:09+00:00,"THREAD: Ron DeSantis' Stance on Israel and Hamas

@RonDeSantis has been a staunch supporter of Israel throughout the recent conflict with Hamas. 

His actions &amp; statements reflect a commitment to the security &amp; well-being of Israel, its citizens, &amp; American citizens. ⬇️
(1/9)"
marklevinshow,2023-10-19 00:59:33+00:00,"President Trump was Israel's most supportive president ever.  Obama-Biden disasters.
https://t.co/gtGhOXhbXo"
marklevinshow,2023-10-19 00:36:38+00:00,"Let's go back a few years ...
https://t.co/gd92zI0xdb"
marklevinshow,2023-10-19 00:33:19+00:00,"Kellyanne Conway: This is going to cost Biden
https://t.co/IYnMzP8LmT"
marklevinshow,2023-10-18 23:52:25+00:00,"Good to know that Biden and Blinken can ensure that every penny of the $6 billion to Iran, like all the money they're giving to the Palestinians, will be carefully tracked.  No way will any of it be used to fund terrorism or weapons of mass destruction.  Why would anyone question that?  Are these liars serious?  They can't even account for hundreds of billions of COVID, climate change funds, and the rest of federal spending -- without having to trace how our enemies are accounting for it all."
marklevinshow,2023-10-18 23:23:34+00:00,"As I pointed out this morning, and now it is becoming clear, that the Palestinian Islamic Jihad Nazis not only fired the missile, but it actually did not hit the hospital but right next to it.  But the media damage has been done.  You can see it in the streets throughout the country."
marklevinshow,2023-10-18 23:22:54+00:00,"Violent Hamas-Sympathizing Protesters Take Over Capitol Hill
https://t.co/Ol08z1kix5"
marklevinshow,2023-10-18 23:17:48+00:00,"Will Biden ever standup to Iran?
https://t.co/1OIe6nmq2I"
marklevinshow,2023-10-18 23:01:45+00:00,https://t.co/MSTZTl95WY
marklevinshow,2023-10-18 22:27:27+00:00,The American media have contributed to the unrest we are seeing as the pro-Hamas Nazis know they can rely on our media (and the rest around the world) to regurgitate their lies and do their bidding.
marklevinshow,2023-10-18 22:17:11+00:00,"This is the front group that is now occupying the House Cannon Office Building in Washington, DC
https://t.co/vZR64NoG3Y"
marklevinshow,2023-10-18 21:48:53+00:00,"Here's Hamas-connected CAIR, urging protests and political pressure

https://t.co/aNihW0bjvf"
marklevinshow,2023-10-18 21:47:24+00:00,"Do these ""protestors"" sound like they support the Palestinians and are opposed to the Hamas Nazis, which is the media narrative?"
marklevinshow,2023-10-18 21:45:36+00:00,"My earlier discussion with MRC's Brent Bozell
https://t.co/NakazwXERx"
marklevinshow,2023-10-18 21:43:41+00:00,"Pro-Palestinian mob apparently taking over Cannon Office building, interfering with congressional business. https://t.co/AOdD4ci64o"
marklevinshow,2023-10-18 21:16:35+00:00,"THE DEMOCRAT PARTY HATES AMERICA, NOW 45% OFF ON AMAZON!  THE MOST IMPORTANT BOOK OF OUR TIME!  NOW IS THE TIME TO GET YOUR COPY AND SHARE IT WITH AS MANY PEOPLE AS YOU CAN!  GOD BLESS!
https://t.co/vrEvabPmQ9"
marklevinshow,2023-10-18 20:50:10+00:00,"PRIMARY THEM!

Enough:  I would encourage conservatives who reside in the districts where the latest GOP kamikazes live to find a strong candidate to primary them, as well as the original 8.  I have nothing but contempt for the original 8 boneheads, and I have nothing but contempt for the 22 boneheads who are working with the Democrats in the latest sabotage.  They all must pay a price for their egomaniacal issues.  And ultimately, we, the people, need to clean this up and fix it."
marklevinshow,2023-10-18 19:51:20+00:00,"Can Israel turn back Hamas' perfect storm of evil? Join us on LevinTV

https://t.co/BipZEkpUS1"
marklevinshow,2023-10-18 18:27:40+00:00,My appearance on Fox this morning https://t.co/kiCrqvo2K4
marklevinshow,2023-10-18 17:33:34+00:00,No Republican should vote for this reprobate Lee for ambassador to Israel. Israel has enough problems to deal with.
SenTomCotton,2023-10-18 17:14:41+00:00,"It’s not just that Lew defended the atrocious Iran nuclear deal, though that’s bad enough. He actively helped Iran evade sanctions *beyond* the deal and then lied to Congress about it. How can he be trusted not to aid Iran and lie about it again? https://t.co/3kbP2Ab7iZ"
marklevinshow,2023-10-18 17:20:28+00:00,"Biden said ""the other team"" fired a rocket into the hospital in Gaza.  This is not a ""team"" sport.  If Trump had used that phrase the response from the pro-Hamas Nazi media, Democrats, and others would be trashing him."
marklevinshow,2023-10-18 17:17:26+00:00,"Again, the frontend of Biden's speech was passionate, but then he resorts to admonishing Israel about protecting civilians, etc., as if Israel has to reminded again and again.  It is also clear that he is interfering with Israel's war plans."
marklevinshow,2023-10-18 16:28:47+00:00,"Hey, disgusting American media, see this?"
Israel,2023-10-18 12:46:51+00:00,"For those of you still questioning what happened at the al-Ahli Hospital in #Gaza last night, we have receipts. 

Watch: https://t.co/n7yN68WyAv"
marklevinshow,2023-10-18 15:16:47+00:00,"Everything our media and the world media have reported, fed to them by the Hamas Nazis, is wrong about the Gaza hospital.  First, the missile was fired by the Nazis, although it's not clear if it was Hamas or the Palestinian Islamic Jihad that fired it.  Second, the missile may not have hit the hospital but the parking lot.  Third, serious questions are raised how many actually died.  Every media corporation that immediately blamed Israel should fire any host who pushed the Nazi propaganda.  They must not just move on like nothing happened."
marklevinshow,2023-10-18 14:42:27+00:00,"For much of the media, they believe the Hamas Nazi terrorists over Israel. Listen, for free, to the Mark Levin Show podcast here.
https://t.co/QpN0zZz8J5 https://t.co/7Kyu9JajuR"
marklevinshow,2023-10-18 13:30:55+00:00,"RT @The arc of the Gaza hospital incident has been breathtaking to behold.

Thousands of journalists and media outlets swiftly and uncritically broadcast Hamas claims that it was hit by an Israeli airstrike.

Now it seems it was hit by a misfired Palestinian rocket.

Where are they?"
marklevinshow,2023-10-18 04:58:25+00:00,"This is yet another appalling Biden outrage
https://t.co/iDWYWHW9EH"
marklevinshow,2023-10-18 03:21:35+00:00,Look who’s back. Mr. Pothead
SpeakerBoehner,2023-10-18 02:35:54+00:00,I agree.
marklevinshow,2023-10-18 03:19:53+00:00,"Hey, Romney.  Have you withdrawn your support for the BDS, Hamas Nazi supporting BLM yet?  You are such a self-promoting buffoon.  You have no principles.  Jordan does.  That's likely why you would not support him.  https://t.co/rhCw2m5ACV"
marklevinshow,2023-10-18 03:04:13+00:00,"Ken Buck is a narcissistic nut.  Time to resign from Congress and take your job at CNN  Your constituents deserve better than this moron.
https://t.co/uV2iEhxxBC"
marklevinshow,2023-10-18 02:35:36+00:00,Breaking! Will Biden release a new statement?  Will the media apologize to Israel?
AviMayer,2023-10-18 00:36:23+00:00,"Whoa: Israeli media is reporting that the IDF has a recording of a conversation between Islamic Jihad terrorists confirming that they launched the rocket that hit the Gaza hospital. 

It will reportedly be released shortly."
marklevinshow,2023-10-18 02:01:11+00:00,"Are they going to condemn the Islamic Jihad in Gaza?  And here's Putin, who has slaughtered tens of thousands of Ukrainians, and has bombed hospitals, schools, and anything else he can, calling for a UN Security Council meeting!  What a piece of crap.
https://t.co/8luyRazy8F"
marklevinshow,2023-10-18 01:52:06+00:00,The pro-Hamas Nazi mobs seem coordinated and are coordinated.
SpyridonM,2023-10-18 01:09:51+00:00,"These mobs seem coordinated 

Lebanon - https://t.co/ugrZul4x0J
Iran - https://t.co/aPcVykpHJo
Turkey - https://t.co/NE34thWEay 
Jordan - https://t.co/JPwyEvhEkA

Hezbollah calling for ""day of action"" tomorrow - https://t.co/r2KWtggZnp"
marklevinshow,2023-10-05 23:38:46+00:00,"Very serious question

Analysis: Did Pelosi’s security chief perjure himself in Oath Keepers trial?
https://t.co/7n9QFInh31"
marklevinshow,2023-10-05 23:28:41+00:00,"Hey, sleazy Garland and Smith, stop leaking your crap to the media in violation of federal law and the Constitution's 5th amendment; and media, stop regurgitating what the Biden regime's telling you to report.
https://t.co/pXAeiqUNQM"
marklevinshow,2023-10-05 23:23:12+00:00,"Saturday at 8 PM eastern on Life, Liberty &amp; Levin on Fox ... don't miss it!  Set your DVR in case you might not be able to watch it Live!  See you then!  

https://t.co/35Sx58kIQW"
marklevinshow,2023-10-05 21:37:50+00:00,Margaret Sanger would be proud https://t.co/6ehwDeeF9s
marklevinshow,2023-10-05 19:13:14+00:00,"This liar should have been disbarred.  She’s also a NeverTrumper, Democrat Party hack, and a bigot.  Next thing you know she’ll become a DC federal judge. https://t.co/OJKymGc8Yb"
marklevinshow,2023-10-05 19:09:40+00:00,"Despite the endless Democrat Party media hype, this jerk's book sold about the same number as Chris Christie's.
https://t.co/sENBvSiu6h"
marklevinshow,2023-10-05 18:57:39+00:00,"A real conservative needs to primary Mace and get her out of there
https://t.co/p86qikfeZj"
marklevinshow,2023-10-05 18:12:19+00:00,"Biden’s corrupt DOJ and Democrat operatives seek to swamp Trump in legal quicksand. Join us on LevinTV.

https://t.co/4F5utBkX9z"
marklevinshow,2023-10-05 14:36:53+00:00,"It’s amazing that in all but one case Donald Trump is facing Democrat judges and Democrat prosecutors in Democrat cities. Listen to the Mark Levin Show podcast for free here.
https://t.co/RKSmbOOisP https://t.co/0TwYOI6ai0"
marklevinshow,2023-10-05 13:12:51+00:00,"JORDAN FOR SPEAKER

Jim Jordan issued a very compelling letter yesterday for why he wants to be Speaker.  I believe Jordan would be the best choice and I wholeheartedly endorse him."
marklevinshow,2023-10-05 04:43:23+00:00,Nancy Mace is a disgrace
Acyn,2023-10-05 03:33:17+00:00,"Mace: I'm asking people to go to my website…

Collins: I'm glad you brought that up. In January when there were the marathon votes to get McCarthy this job.. This is something that you said. https://t.co/KRTUhmeJg3"
marklevinshow,2023-10-06 15:06:48+00:00,"Article 2 Section 3 of the Constitution – that’s why Biden is building sections of the border wall. Subscribe to the Mark Levin Show podcast for free now.
https://t.co/wdsYXR88ug https://t.co/Xd2joZA8WT"
marklevinshow,2023-10-06 04:52:33+00:00,"I want to apologize to the UK for this shit*y propaganda export

https://t.co/2yMwuaXnhx"
marklevinshow,2023-10-06 04:35:40+00:00,"My appearance on Jesse Watters
https://t.co/HMxcp19Ovj"
marklevinshow,2023-10-06 04:34:48+00:00,"RT @.@marklevinshow tells @glennbeck: ""I would not negotiate with Hakeem Jeffries and these Democrat Marxists and the Squad and all the rest of them if you put a gun to my head. These people are destroying our country at every turn. They are the enemy."" https://t.co/smHjm30ny3"
BlazeTV,2023-10-06 03:55:41+00:00,".@marklevinshow tells @glennbeck: ""I would not negotiate with Hakeem Jeffries and these Democrat Marxists and the Squad and all the rest of them if you put a gun to my head. These people are destroying our country at every turn. They are the enemy."" https://t.co/smHjm30ny3"
marklevinshow,2023-10-06 02:45:42+00:00,https://t.co/Wbzw31hkoV
marklevinshow,2023-09-29 15:12:28+00:00,"As you've heard, Dianne Feinstein has passed away.  And, of course, the media jumps right into the politics -- who will replace her, what will Gavin Newsom do, Newsom promised to appoint a black woman, etc.  And how she was a ""moderate"" -- how the media build up Democrats the way they rarely treat prominent conservatives who pass away.  Everything is about politics and positioning.  Just remember how hideous the media are and how you should have real perspective in your life."
marklevinshow,2023-09-29 03:47:02+00:00,"Please check out this review folks by the extraordinary historian Craig Shirley in the Washington Times
https://t.co/TgB39PZxbx"
marklevinshow,2023-09-29 02:41:59+00:00,"Friendly advice to VA Governor Glenn Youngkin

I think it would be wise if you take a pass during this cycle for a couple reasons.  First, Barr and Bolton and these billionaires aren't really interested in you being a serious candidate, they want to throw you up against Trump and the rest of the field as just more fodder for their personal obsession of defeating Trump.  I don't believe you want any part of that or them.  Second, the base will not accept someone who parachutes into the race at this late date, with two debates already finished, as the candidate of ruling class/inside the beltway/Washington Post Republicans.  Third, you cannot win, not in this cycle anyway.  These people do not have your best interests in mind.
https://t.co/VPi5LI3hHJ"
marklevinshow,2023-09-29 02:24:06+00:00,"Biden crime family cannot lie its way out of overwhelming evidence of corruption, regardless of what its media try or say
https://t.co/T3hdGxFPbI"
marklevinshow,2023-09-29 02:21:56+00:00,https://t.co/lPfi1vWiBT
marklevinshow,2023-09-29 01:52:48+00:00,"If you want a signed limited, first edition copy of The Democrat Party Hates America here's your opportunity!  I want to stress that there are a LIMITED number of these books, so when they run out there are no more.
https://t.co/DW4TybeBdP"
marklevinshow,2023-09-28 19:19:18+00:00,"The Democrat Party employs Lenin’s scheme of thought and word control as they seek to upend your freedoms. Join us on LevinTV.

https://t.co/0yHIv1UiL9"
marklevinshow,2023-09-28 18:42:48+00:00,"Here's the first and only news story reporting on that The Democrat Party Hates America is the #1 nonfiction book in the United States.  Censorship by omission, but that's to be expected these days.  That said, thanks to Paul Bedard and the Washington Examiner.
https://t.co/BgRCY4bUkx"
marklevinshow,2023-09-28 15:14:10+00:00,"The Democrat Party is destroying the border and citizenship. Subscribe, for free, to the Mark Levin Show podcast now.
https://t.co/Ux8SXIeSoT https://t.co/ehGP4JnCuk"
marklevinshow,2023-09-28 14:24:07+00:00,"For National Review and the WSJ editorial page, Chris Christie was last night's debate winner.  Completely out of touch with not only the conservative base but the vast majority of Republicans."
marklevinshow,2023-09-28 13:09:59+00:00,"What does the Democrat Party love about America?

https://t.co/SXTMKKfuH4"
marklevinshow,2023-09-28 13:08:32+00:00,"Look at these punk prepubescent imbeciles at Mediocreite and their asinine and misleading posts

https://t.co/1vwrn1mMmZ"
marklevinshow,2023-09-28 13:05:47+00:00,"Re debate: Honestly, nothing personal, but I felt Nikki Haley won the obnoxious title in this debate.  Lots of personal attacks. Her record as governor is also quite weak. Scott began to address it. Pence, Burgham, Christie need to go. DeSantis was very solid. Actually got a bit more time. But time to thin the herd. More on radio today."
marklevinshow,2023-09-28 04:58:48+00:00,"Thank you, folks!  Please spread the word!  If you've not jumped in, please do!  We need as many Thomas Paine's as possible, spreading the truth one person at a time!  This is how we inspire and motivate a new movement to push back against the eradication of our country, and the party responsible for it -- the Democrat Party!  And after you read it, please pass it on to someone else!
https://t.co/DHQOGObnTm"
marklevinshow,2023-09-28 00:57:01+00:00,"Mediaite Brutally Roasted On Social Media For Being A Moronic Website…
@michaeldr143 - Mediaite is made up of a bunch of liberal hack morons! Isn’t that right Dan. @marklevinshow has more talent in the small toe toenail than this entire site combined!!!

@JoelGoldenberg1 - Your journalism is akin to giggly, sneering gossip amongst teenagers.

@BobLewis73 - Love Mark’s newest book - The Democrat Party Hates America. Why don’t some of you Knuckleheads read it. You guys are definitively part of the problem.

@CalebJohnson50 - @danabrams must be so proud of what you turned this cite into. #Trash

@christoph012345 - Mediate is a scumbag communist promoting propaganda outlet.

@JimmybigLindsey - What is wrong with you guys? Change name to @Mediocrebs. Waste of time to read your leftist ideas."
marklevinshow,2023-09-28 00:12:26+00:00,"Sorry, Judge Chutkan, but you've rightly lost the confidence of tens of millions of American for your highly inappropriate comments, no matter how you seek to spin them and your supposed neutrality.  You're holding on to this case, as the Biden DOJ argued for, because you are results-oriented here.  And you do not have the professional standards to acknowledge it and step aside.  
https://t.co/niOOZJdLUB"
marklevinshow,2023-09-27 16:28:25+00:00,"Will the Democrat Party succeed in their end-run around the Constitution? It may be the only thing standing in their way of absolute power. Join us on LevinTV.

https://t.co/XIQfjARMls"
marklevinshow,2023-09-27 16:26:34+00:00,"We cannot afford another disastrous spending bill, which is exactly what we will get if Republicans do not come together in the House of Representatives. Listen to the Mark Levin Show podcast here, for free.
https://t.co/ObVuxPjDSp https://t.co/xd9vuOyc46"
marklevinshow,2023-09-27 15:17:37+00:00,"Christie posts that when he is elected president, he will ... hey, Chris, you are not going to become president.  You didn't do a damn thing to make any lasting changes in New Jersey."
marklevinshow,2023-09-27 14:48:01+00:00,"If you want a signed limited, first edition copy of The Democrat Party Hates America, and you could not attend last weekend's book signings or the upcoming event at the Reagan Library, here's your opportunity!  I want to stress that there are a LIMITED number of these books, so when they run out there are no more. Grab your copies for the upcoming holidays! 
https://t.co/L65RMViG5D"
marklevinshow,2023-09-27 14:40:11+00:00,"Speaking of the Reagan Library GOP debate at 9 PM ET ... I'll see you there on October 21st!
https://t.co/BU8BrVcPps"
marklevinshow,2023-09-27 13:55:20+00:00,"The UAW boss is a Democrat Party thug
https://t.co/IVZH5aV2T4"
marklevinshow,2023-09-27 01:35:58+00:00,Unbelievable.  America has never experienced this kind of Stalinism that Trump is contending with. It’s unconscionable. https://t.co/9KhjCLCMZi
marklevinshow,2023-09-26 21:28:53+00:00,"Prediction: Once Chris Christie realizes what everyone else already knows, that he will not be the GOP nominee for president, if the GOP rules and NJ law allows, he will decide to run for senator against Menendez.  If he were smart, and he's not, he'd do it now."
marklevinshow,2023-09-26 21:17:57+00:00,"Biden makes history?  Media truly sucks
https://t.co/cCSmFW52Xe"
marklevinshow,2023-09-26 21:16:07+00:00,"Biden still has no time to go to Palestine, Ohio, but all the time in the world to join the UAW bosses."
marklevinshow,2023-09-26 20:21:00+00:00,"MESSAGE TO CHAIRMAN COMER

Chairman Comer, will you be conducting the impeachment inquiry into Biden's purposeful violations of U.S. immigration laws and the unleashing of crime, mayhem, and even death in the United States?  Are you aware that this alone would be considered a High Crime by the Constitution's framers?  As are the efforts to circumvent the Supreme Court's decisions preventing the president from usurping Congress's authority by doling out via ""student loan forgiveness"" hundreds of millions of dollars.  Will your impeachment inquiry include this as well?"
marklevinshow,2023-09-26 17:50:12+00:00,"Amen
https://t.co/eVYQiY1xtj"
marklevinshow,2023-09-26 17:34:28+00:00,"Thank you, Richard!  

Richard L. 
Can’t put it down 
Reviewed in the United States on September 22, 2023

""There are very few books in my library that I just have to finish in one sitting and Mr. Levin’s new book is one of them. For the past 40+ years, as a lay preacher, I have been trying to warn congregations about the very issues Mr. Levin so clearly and pointedly sets forth. The very second paragraph reads like the opening of a sermon on Last Day Events. I am excited that Mr. Levin has stepped forward and placed these events before his mass audience in black and white so they can clearly read what has been happening to our great nation.""

Check out all the other wonderful reviews at https://t.co/Xo6edYs749"
marklevinshow,2023-09-26 15:34:00+00:00,"HEY REPUBLICANS, LET ME GIVE YOU A LITTLE ADVICE ...

Biden and the reprobates in his party use the phrase ""MAGA Republicans"" as if referring to the Klansmen of the Democrat Party.  You need a tag line to use against the Democrats.  I have an obvious one: BIDEN DEMOCRATS.  USE IT!"
marklevinshow,2023-09-26 14:34:01+00:00,"Thank you, Donna! 

Donna W,
A must read book for every American
Reviewed in the United States on September 20, 2023 

""Thank you just doesn't seem adequate to describe how I feel about your new book, but you have written one, powerful and very truthful book that should be read by everyone who loves America. I understand completely now that I did the right thing when I left the Democrat Party after 30 years and joined the Republican Party 8 years ago. My eyes have now been completely open after reading The Democrat Party Hates America, and I am honored to own a copy of this wonderful book and have proudly given a copy to others that I know. The time, research and effort you put into writing this book, are evident on each and every page. I have all of your books, Mr. Levin, and particularly enjoyed your book Rescuing Sprite, but The Democrat Party Hates America is indeed the best one so far. It just arrived this morning and I could not put it down. Thank you again for writing this very special book.""

Check out all the other wonderful reviews at https://t.co/Xo6edYs749 here and add your own:

https://t.co/z48KYLHJC6"
marklevinshow,2023-09-26 13:54:28+00:00,"Under Biden, there’s no such thing as illegal immigration. Listen, for free, to the Mark Levin Show podcast now.
https://t.co/fDfLHYosGI https://t.co/OjJCr7Hmue"
marklevinshow,2023-09-26 13:32:21+00:00,"Thank you to those who came to our weekend book signings!  It was a pleasure meeting so many wonderful and happy patriots!  So many purchased books for Christmas and Hanukkah.  A great idea.

I also hope you caught my dear friend Pete Hegseth interview me on my Fox show, Life, Liberty & Levin, on Sunday!  He was terrific.  I was not on radio last night, obviously, for Yom Kippur, the holiest day in Judaism.  Thanks to my buddy Ben Ferguson for hosting last night.  But now, I am back!  See you on radio tonight!

In the meantime, this morning is the PERFECT TIME to acquire your copy of THE DEMOCRAT PARTY HATES AMERICA at 40% off on https://t.co/Xo6edYs749, or at all bookstores and warehouse stores!  This is the BEST TIME to get your copies because of all the terrific discounts.  God bless and thank you!  

https://t.co/an4A2l80E0"
marklevinshow,2023-09-26 13:17:54+00:00,"Stupid #2

https://t.co/q58QK5ZCDi"
marklevinshow,2023-09-26 13:17:24+00:00,"Stupid book #1

https://t.co/FJjCEIl9D4"
marklevinshow,2023-09-26 13:12:04+00:00,Yep
ByronDonalds,2023-09-18 21:34:57+00:00,"Matt, tell the people the truth. The DOJ will operate whether the government is shut down or not. Special Counsel's have always exempted themselves from shutdowns. What's your plan to get the votes to defund Jack Smith? You'll need more than tweets and hot takes!!"
marklevinshow,2023-09-25 23:51:17+00:00,"Schumer/McConnell/Biden/5 House Boneheads going to explode already massive spending and borrowing and the open border.
https://t.co/mwW0dRxY38"
marklevinshow,2023-09-25 23:49:23+00:00,"You’re an idiot. That’s why you’re on the View.
https://t.co/ROCGgMR3QH"
marklevinshow,2023-09-25 22:43:44+00:00,The Stalinists in robes keep at it https://t.co/6raAZKZWqP
marklevinshow,2023-09-25 20:41:39+00:00,"AOC is an unAmerican Marxist who wants to take down the country.  What do you say, Matt?
https://t.co/7yq4XpdPeo"
marklevinshow,2023-09-25 19:47:37+00:00,Looks like Congressman Nobody is very concerned about publicity.  He also has great difficulty following logic. He’s no conservative. Just another self-promoting loser.
RepDanBishop,2023-09-24 19:41:00+00:00,"Hmm. One interview from today’s show isn’t posted at @SundayFutures or by @MariaBartiromo. The one that featured the impeccable logic of @RepMattGaetz.

But that guy who yells a lot and contradicts himself, definitely posted."
marklevinshow,2023-09-25 15:13:30+00:00,"On the 22nd anniversary of September 11th, how did President Biden celebrate? By announcing a $6 Billion Dollar ransom to Iran. Join us on LevinTV.

https://t.co/C2fckPvqFj"
marklevinshow,2023-09-25 14:11:10+00:00,"Marxist Democrats organize to kill competition

https://t.co/RAe9dY1Jcy"
marklevinshow,2023-09-25 14:07:45+00:00,"DOJ Stasi

https://t.co/VFkCbjZAIT"
marklevinshow,2023-09-25 04:24:19+00:00,"The Democrat Party is destroying the Constitution

https://t.co/u06eKaCd2S"
marklevinshow,2023-09-25 04:22:13+00:00,"The Democrat Party is dangerous

https://t.co/bCd8yygJDT"
marklevinshow,2023-09-25 04:20:04+00:00,https://t.co/sdG61bGXim
marklevinshow,2023-09-25 01:25:14+00:00,"See you in a few minutes at 8 PM eastern on Life, Liberty &amp; Levin on Fox! DVR the show if you can’t watch live."
marklevinshow,2023-09-24 21:41:46+00:00,"Of course, Joe Biden will pardon Hunter – he’ll do it to protect himself. Subscribe to the Mark Levin Show podcast here for free.
https://t.co/fDfLHYosGI https://t.co/0SByPZmzwK"
marklevinshow,2023-09-24 20:48:35+00:00,"Tonight on Life, Liberty &amp; Levin…
https://t.co/ZBGc6JCsfq"
marklevinshow,2023-09-24 18:24:54+00:00,"Join us in our national movement to push back against the rancid Democrat Party and its destroy-America agenda!  Get your copy of The Democrat Party Hates America at this link or anywhere books are sold!

https://t.co/UeG0eFxM84"
