username,orario,text
AndyKimNJ,2023-09-23 21:02:42+00:00,"After calls to resign, Senator Menendez said “I am not going anywhere.” As a result, I feel compelled to run against him. Not something I expected to do, but NJ deserves better. We cannot jeopardize the Senate or compromise our integrity. Please join me:
https://t.co/QFIaMsgJc9"
amyewalter,2023-09-23 20:19:31+00:00,“What was the worried thing you said to me/I thought we could make it through anything” is best appreciated on a gray and rainy day.
mpdillon,2023-09-23 19:41:45+00:00,"in retrospect, an interminably gray and rainy day was maybe not the best choice for listening to a new The National album"
amyewalter,2023-09-22 23:04:47+00:00,Dems want to make strong contrast with Trump on corruption. Standing behind Menendez isn’t the way to do that.
johnsb01,2023-09-22 22:48:36+00:00,"I have confirmed that several top New Jersey Democrats, including @GovMurphy, are going to call on @SenatorMenendez to resign shortly after he was indicted again. https://t.co/tyvlbHugEF"
amyewalter,2023-09-21 15:04:21+00:00,"“Craig Kolwaski of Dubuque, who attended Wednesday, told the Register that he is ""pro-life"" and the former president's comments were concerning but wouldn't be enough to stop supporting him in the caucuses.” https://t.co/fDKjxVsouK"
amyewalter,2023-09-19 14:48:46+00:00,Ok. So who is speaker if McCarthy ousted? Haven’t we seen this movie before?
JakeSherman,2023-09-19 14:31:48+00:00,"☀️ AM: MCCARTHY HANDCUFFED

@SpeakerMcCarthy's orbit has become increasingly convinced that his opponents are sparking a shutdown to push him out of the speakership.

Some expect a motion to vacate to be filed THIS WEEK

McCarthy has very little room to maneuver. But is optimistic he'll get out of this/beat back any opposition.

9 a.m. meeting this AM. Stay tuned for reporting from the session.

AM: https://t.co/k7tA7NfNJF"
amyewalter,2023-09-18 16:32:16+00:00,"Right. He understands how toxic abortion is for winning back indie and swing voters. Yet, his behavior (Jan 6th, etc) is what prevents him from making up ground w/ those voters."
PatrickRuffini,2023-09-18 14:50:15+00:00,"Thing is, Donald Trump’s still gonna be talking 2000 mules and justice for J6 in September 2024 so it’s not like appeasing the resist-libs on abortion is going to help him politically."
amyewalter,2023-09-16 19:42:03+00:00,"For those missing the Run-Up pod, here’s your chance to get your Astead fix. Smart stuff re: VP Harris, Dem voters vs elites and more!"
AsteadWH,2023-09-15 14:55:30+00:00,"Talked w/ the great @amyewalter abt how voter dissatisfaction with their 2024 options threatens to upend next year's elections. 

And how @TheRunUpNYT goes about showing the gap between voter concerns and the presumptions of the political establishment

https://t.co/kHwNzbXDEw"
amyewalter,2023-09-16 17:50:49+00:00,No better content on this platform than the folks at @dog_rates … can’t help but feel ok about the planet after watching these every Friday.
dog_rates,2023-09-15 18:17:34+00:00,Here are the Top 5 Dogs of the week! https://t.co/8O6nSBGZS6
amyewalter,2023-09-15 16:50:07+00:00,"Polarization &amp; issue cross-pressure mean data points like POTUS job approve, right direction/wrong track &amp; opinions on economy no longer as predictive of election outcomes as they once were. https://t.co/to1FydKzEI"
amyewalter,2023-09-15 16:50:07+00:00,"Take right direction/wrong track. Usually, if that was tilted heavily wrong track meant disaster for incumbent party as it meant voters looking for change. Yet, CNN poll finds 45% of BIDEN voters say things are on wrong track. https://t.co/to1FydKzEI"
amyewalter,2023-09-15 15:00:03+00:00,"Why disconnect between Biden message on economy &amp; voters pessimistic view? Biden leans hard into things like jobs, but latest @QuinnipiacPoll poll shows 5% pick jobs as top worry, 47% say cost of gas and consumer goods &amp; 36% say housing and rent

https://t.co/to1FydKzEI"
amyewalter,2023-09-15 15:00:03+00:00,"Until people feel better about day-to-day living expenses, Biden won’t see better marks on economy.  Which is why you’ll see Biden campaign lean more into contrast between “MAGA economics v. Bidenomics” like we saw in MD yesterday. https://t.co/to1FydKzEI"
amyewalter,2023-09-15 15:00:04+00:00,"Here’s another important data point from @BillGalston: between 2021-22, “3/4 of electorate experienced reduced incomes.” But, there’s reason to believe that ‘24 will be better as wages outstripping inflation for the 1st time since the spring of ‘21. https://t.co/L7hmS4lH35"
amyewalter,2023-09-15 01:10:40+00:00,RT @Hungry for serious political analysis? Download the latest episode of Beyond The Polls! ⁦@geoffreyvs⁩ and ⁦@amyewalter⁩ join me to go over all the latest! https://t.co/TfP3lCrjkf
henryolsenEPPC,2023-09-15 00:34:07+00:00,Hungry for serious political analysis? Download the latest episode of Beyond The Polls! ⁦@geoffreyvs⁩ and ⁦@amyewalter⁩ join me to go over all the latest! https://t.co/TfP3lCrjkf
amyewalter,2023-09-14 21:41:17+00:00,https://t.co/OcqV11zjg7
capitalweather,2023-09-14 21:35:19+00:00,"🍂Are you ready? We declare summer OVER in DC. That means we don't see much potential for sustained 90-degree weather. But we do see LOTS of nice days ahead.🍂
https://t.co/MSZSkBM1Il"
amyewalter,2023-09-14 00:20:20+00:00,“When Sepp was dropped” 🤔😐
jasongay,2023-09-14 00:12:28+00:00,real hot dog costume here from Primoz Roglic https://t.co/jDgTtnWh12
amyewalter,2023-09-13 17:49:27+00:00,"Big Q now is if a ‘Trumpy’ Republican gets in given that the 2 other Rs in the race, are most establishment than MAGA."
allymutnick,2023-09-13 17:17:36+00:00,"News - John Tuttle, vice chair of @NYSE, has decided NOT to run for #MISEN

That's good news for GOP leaders who are hoping to make primary field less crowded. Ex-Rep. Mike Rogers entered last week

https://t.co/jq1MfWskxW"
amyewalter,2023-09-12 21:30:45+00:00,Pretty amazing to see the transformation of Ken Buck from guy who lost 2010 CO SEN because he was ‘too conservative and fringe” to being thorn in the side of Freedom Caucus and a regular mainstream media guest.
amyewalter,2023-09-10 00:45:48+00:00,Could not love Coco more!!!!
amyewalter,2023-09-09 23:17:41+00:00,"One way to look at CNN poll showing Trump/Biden tied: bad news for Biden to not be crushing a guy who has 91 indictments. Yet, Biden also tied w/ DeSantis who DOESN’T have 91 indictments. So, why isn’t DeSantis crushing Biden who has a lowly 40% job approve?"
amyewalter,2023-09-09 23:17:41+00:00,"The answer: negative partisanship. If we’ve learned anything from last 7 years it’s that our politics is driven more by who we dislike than who we love. Who we fear vs. who inspires us. This is not a bug, but feature of modern politics."
amyewalter,2023-09-09 23:17:41+00:00,"One way to look at CNN poll showing Trump/Biden tied: bad news for Biden to not be crushing a guy who has 91 indictments. Yet, Biden also tied w/ DeSantis who DOESN’T have 91 indictments. So, why isn’t DeSantis crushing Biden who has a lowly 40% job approve?"
amyewalter,2023-09-09 18:32:52+00:00,"Lotta talk about GOP trying new messaging on abortion for 2024. 

Will it work? 

The VA legislative elections this fall can give us some clues. 

https://t.co/ztX5XMf0QB"
amyewalter,2023-09-08 13:46:41+00:00,https://t.co/arpdpYPjzV
exjon,2023-09-08 02:05:34+00:00,"Using an image, show a movie you are SURE you have watched more than ten times. https://t.co/fU8rsJdppg"
amyewalter,2023-09-08 13:45:41+00:00,"Yep. Can a big event move numbers a bit? Sure. But, don’t expect to see real substantive or sustained movement. This is going to be another very close race."
NateSilver538,2023-09-08 13:19:12+00:00,"Guys please stop dissecting the minutiae of 2024 general election polls right now, there is going to be lots and lots and lots of time for that later on. Literally just go for a hike or something.
https://t.co/RmU8QA8PEZ https://t.co/fdkt6z2aIb"
amyewalter,2023-09-07 03:47:09+00:00,DC responds to @PostalService “DC Sleeps Alone Tonight” at the Anthem in DC. https://t.co/uzNgIXuhUO
amyewalter,2023-09-06 15:50:53+00:00,"Special election primaries in RI &amp; UT provide good news for Biden and Speaker McCarthy. Former Obama/Biden staffer wins Dem primary in RI. In UT, both remaining candidates are more leadership friendly than Freedom Caucus curious. From @leahaskarinam 

https://t.co/yAEwHq2ULZ"
amyewalter,2023-09-04 16:26:58+00:00,"In DC, summer is letting us know that Sept. 23, not Labor Day, is the OFFICIAL end of summer."
amyewalter,2023-08-27 20:22:34+00:00,"States, not the federal government, set election rules like paper ballots, ID, etc."
MeetThePress,2023-08-27 16:09:03+00:00,"WATCH: GOP presidential candidate @VivekGRamaswamy, who voted by mail in 2020, says fmr. VP Mike Pence should have implemented ""reforms"" prior to certifying the 2020 election to build consensus: 

➡️ Single-day voting on Election Day
➡️ Paper ballots
➡️ Government-issued ID https://t.co/JGWYX5r1r1"
amyewalter,2023-08-27 00:40:08+00:00,https://t.co/SOApa6jIpW
amyewalter,2023-08-26 20:10:05+00:00,This is the perfect tweet. RIP Bob Barker.
louisvirtel,2023-08-26 18:51:33+00:00,I cannot believe Bob Barker lived as close to 100 as possible without going over.
amyewalter,2023-08-24 16:51:38+00:00,Me vs my kid on the way to Great Wolf Lodge.
MargieOmero,2023-08-24 16:45:12+00:00,My kids vs me on the way to Six Flags. https://t.co/qX5tyZjs74
amyewalter,2023-08-24 15:26:28+00:00,"Trump won last night’s debate. Why? 1) Trump defender/avatar Ramaswamy is getting all the attention today instead of DeSantis; 2) all but 2 said they’d support Trump as nominee, even if convicted; 3) no one consolidated the ‘not’ &amp; ‘sometimes’ Trump vote.

https://t.co/P6CTCpjEPJ"
amyewalter,2023-08-24 04:45:45+00:00,"Seems like her message was aimed more at swing voters (on abortion, climate, Trump, Ukraine), than on GOP base."
RichLowry,2023-08-24 04:42:47+00:00,Nikki Haley has had a good night
amyewalter,2023-08-24 04:43:08+00:00,Agree. The candidate who stays above the fray and sounds ‘normal’ always gets something of a bump.
DrewSav,2023-08-24 04:34:11+00:00,Burgum has had the least amount of speaking time but he's utilized it well to make his case. He's actually trying here.
amyewalter,2023-08-24 04:35:06+00:00,"Trump has to be pretty happy with this debate. Lots of infighting among GOP hopefuls.  For any GOP voter who says they are ‘persuadable’ to vote for someone other than Trump, don’t know that anyone made their case."
amyewalter,2023-08-24 04:29:30+00:00,Just the fact that everyone is going after Vivek and not DeSantis tells you everything about who the rest of the field thinks is most likely to get traction going forward.
amyewalter,2023-08-24 03:20:50+00:00,"Caught in low single digits, Pence and Haley are desperate for a break-out moment. But, Pence is doing more to help than hurt Ramaswamy ."
amyewalter,2023-08-24 00:46:37+00:00,https://t.co/w8Pl3JpUCM
DougBurgum,2023-08-23 23:07:29+00:00,I’m in https://t.co/DZqLf3Yxik
amyewalter,2023-08-24 00:45:52+00:00,RT @DougBurgum: I’m in https://t.co/DZqLf3Yxik
amyewalter,2023-08-23 20:36:45+00:00,"RT @TONIGHT on @NBCNewsNOW: @chucktodd anchors a @MeetThePress special following the first GOP debate. Featuring analysis from the @NBCNews team, @lanheechen, @dpletka, @amyewalter, &amp; more.

Live at 11 p.m. ET, wherever you stream your news 👇

https://t.co/JXyldoiZmp https://t.co/t1obJSdEBU"
NBCNewsPR,2023-08-23 19:17:13+00:00,"TONIGHT on @NBCNewsNOW: @chucktodd anchors a @MeetThePress special following the first GOP debate. Featuring analysis from the @NBCNews team, @lanheechen, @dpletka, @amyewalter, &amp; more.

Live at 11 p.m. ET, wherever you stream your news 👇

https://t.co/JXyldoiZmp https://t.co/t1obJSdEBU"
amyewalter,2023-08-23 16:49:44+00:00,Every middle-aged person seeing this: https://t.co/gkic5rkJM6
DanaBashCNN,2023-08-23 14:44:50+00:00,"Breaking: North Dakota Governor Doug Burgum was taken to a Milwaukee emergency room Tuesday after suffering an injury while playing a game of pick-up basketball with his staff, making it unclear whether he will be able to stand for the debate tonight, a source familiar tells me"
amyewalter,2023-08-22 22:05:52+00:00,"Nothing that happens Weds night will upend Trump’s lead. But, it will have an influence on who is seen as his main rival. DeSantis, who once had that spot to himself, not only needs to do well, but needs Ramaswamy and Scott to underperform.
https://t.co/ikO19ZLMbo"
amyewalter,2023-08-22 19:07:35+00:00,"I’m all about the very 1970’s mom vibes coming from mama bear. “Go ahead and knock yourselves out kids,  I’m gonna sit right here and have another cigarette.”"
fasc1nate,2023-08-22 05:30:00+00:00,Bear cubs getting in a hammock is one of the greatest videos of all time. https://t.co/yR2LjBIlKN
amyewalter,2023-08-21 23:09:59+00:00,Acktually…he needs the media to praise his performance on Weds to keep nervous donors happy to keep his campaign and SuperPAC afloat.
SallyGold,2023-08-21 21:24:05+00:00,"In preemptively spinning debate coverage, @RonDeSantis team issues fundraising email today blaming media for failing to call him the winner Wednesday night. ""He is prepared to walk away the winner of this debate, not based on the media's opinion, but on YOUR support."""
amyewalter,2023-08-18 18:43:50+00:00,"We’ve still got a full 2 weeks of August left, why are people trying to push Labor Day on us!?! #savesummer"
amyewalter,2023-08-15 17:33:01+00:00,"I’d amend that slightly: moderately horrible, totally horrible, or put-me-out-of-my-misery-now horrible."
MaxJulien__,2023-08-13 17:38:19+00:00,Driving to Richmond from D.C. is either extremely smooth or the worst 2+ hours of your day. There’s no in between.
amyewalter,2023-08-11 14:21:23+00:00,"Republican voters wanted a proven winner who could win over swing voters and beat Joe Biden. DeSantis wanted to be a culture warrior who could siphon away very conservative voters from Trump. 

https://t.co/ErClYpCBa4"
amyewalter,2023-08-11 14:20:16+00:00,"Few pay closer attention to GOP voters, across the country and across the political spectrum, than Sarah. Give it a listen!"
CookPolitical,2023-08-11 13:54:05+00:00,"🎧 The next episode of The Odd Years is now available.

@amyewalter chats with @SarahLongwell25 about whether Trump has locked up the GOP nomination and where the DeSantis candidacy went wrong.

Apple: https://t.co/RBSKYfq5w3

Spotify: https://t.co/de15XxNdie https://t.co/aQvjlZPqfG"
amyewalter,2023-08-09 04:44:12+00:00,Happy to chaperone these travelers
shouldhaveanima,2023-08-08 15:22:49+00:00,Penguins going on a trip.. 🐧 https://t.co/59nMK1O6Kn
amyewalter,2023-08-07 15:46:10+00:00,"Raises hand to volunteer for the job of baby walrus cuddler.
“The veterinarian’s orders called for 24-hour care, which includes constant cuddling to help keep the calf calm and in hopes he develops healthily”

https://t.co/qumXt12D3Q"
amyewalter,2023-08-04 17:17:43+00:00,"The 2024 looks like a 2020 rerun, but w/ a LOT of unpredictable storylines on the horizon like a split screen of Biden impeachment &amp; Trump legal trials next year?

https://t.co/hCfp3JLXhe"
amyewalter,2023-07-30 01:43:21+00:00,Hey @capitalweather sure feels like we got a tornado or derecho here in Clarendon? Do you know what it was? This is our back yard!! https://t.co/uPe01wL8pH
amyewalter,2023-07-27 18:15:21+00:00,"How It Started (August 1995 Electoral College Ratings)

How It’s Going (August 2023 Electoral College Ratings) https://t.co/n5XqAt02Ki"
amyewalter,2023-07-26 22:30:29+00:00,"She provided the soundtrack of my college years/early 20’s. RIP.

P.S. Lion &amp; the Cobra was her best work. (Mandinka, Troy, Jerusalem, I Want Your Hands On Me)….

https://t.co/srV391macF"
amyewalter,2023-07-24 17:27:23+00:00,"Never has a NYT Upshot piece spoken so directly to me. 
Cc: @PoliticsReid , @RidingWithJEK , @DougHeye , @mjburger 

https://t.co/ggzeEFewPZ"
amyewalter,2023-07-23 15:20:32+00:00,"Scott’s heavy spending in IA paying off. YET, he and DeSantis have combined to spend more than any other candidates in IA and yet their combined vote still well short of Trump’s 46%."
AlexThomp,2023-07-23 15:09:49+00:00,"New polls on @FoxNewsSunday just now. DeSantis behind Haley in SC. Scott within 5 of DeSantis in Iowa. Trump 30 or more points ahead in both. 

Iowa
Trump: 46
DeSantis: 16
Scott: 11

South Carolina:
Trump: 48
Haley: 14
DeSantis: 13
Scott: 10 https://t.co/0M1R3n7dnJ"
amyewalter,2023-07-21 14:33:17+00:00,"Vibes and vaguely worded polling suggests a 3rd party candidate takes more from Biden than Trump, but there’s reason to believe that 3rd party could take from both. 

https://t.co/IYhnPKixuW"
amyewalter,2023-07-21 14:33:17+00:00,"Also, as Dem strategist said to me, the conversation about 3rd party is equivalent of “expansion pack” in a board game. Donors/insiders bored w/ playing same game over and over need new distraction. But, game remains same if it’s Trump v Biden.  

https://t.co/IYhnPKixuW"
amyewalter,2023-07-20 22:44:56+00:00,Can substitute “political journalist” for “campaign staffer” and it also works very well.
hazelnutwi,2023-07-20 17:25:22+00:00,"First time                           3+ cycle staffer
campaign staffer https://t.co/w7ByVSfghU"
amyewalter,2023-07-20 15:07:41+00:00,"Add scheduling trial dates into the known-unknowns column for this craziest of presidential cycles. 

https://t.co/yj5Y9q13vB"
amyewalter,2023-07-20 14:16:00+00:00,"Fundamentally, the bigger problem for Biden isn’t if a third-party candidate is on the ballot, it’s if Donald Trump is not.

https://t.co/IYhnPKixuW"
amyewalter,2023-07-19 21:11:20+00:00,"I would “consider” eating a tofu dog. But, when put in front of me, I’d probably end up going with the real one (especially if it came with good mustard)."
LarrySabato,2023-07-19 20:29:58+00:00,"""47% of Americans Would Consider Voting for a 3rd Party Presidential Candidate!""

Do you know how many times I've seen a headline like this 16 months ahead of the actual election? Too many to count.

Of course people would ""consider"" a 3rd choice. That means zip. In the end ~90-95% or more will vote for the D or the R.

That doesn't mean even a tiny vote for a 3rd party won't determine who wins (D or R). But let's not add fuel to the 3rd party push with exaggeration. https://t.co/DKDXUigIvj"
amyewalter,2023-07-19 18:35:47+00:00,RT @I previewed this likely open #NHGov seat last week at @CookPolitical. Our rating shifts from Solid R to Toss Up. Only second competitive Gov race in 2024 joining NC. Now Dems’ top pickup opportunity. Only VT would be better if it opens up
JessicaTaylor,2023-07-19 18:27:30+00:00,I previewed this likely open #NHGov seat last week at @CookPolitical. Our rating shifts from Solid R to Toss Up. Only second competitive Gov race in 2024 joining NC. Now Dems’ top pickup opportunity. Only VT would be better if it opens up
AdamSextonWMUR,2023-07-19 18:20:01+00:00,Breaking: Gov. @ChrisSununu will not run for re-election in 2024. #NHPolitics #FITN #WMUR https://t.co/D8AJpXSMMz
amyewalter,2023-07-19 14:00:22+00:00,"Has there been an example of a candidate trailing in the polls, who shook up his campaign and became the frontrunner? It’s never the campaign, it’s almost always the candidate that is the issue. 

https://t.co/71y7gwQvtI"
amyewalter,2023-07-19 00:20:02+00:00,"Asking about hypothetical 3rd party candidates in polling gets you lots of hypothetical answers. A “moderate, independent” may sound better to one voter, while “independent, pro-energy” sounds more appealing to another."
amyewalter,2023-07-16 03:21:26+00:00,"Even after all these years of living in DC, I remain awed by the fact that you can ride from Georgetown to these gorgeous falls in just 10 miles along the C &amp;O canal. https://t.co/Qt5TjcXcdQ"
amyewalter,2023-07-14 17:30:47+00:00,"3 things to watch this summer in GOP primary: more Trump indictments &amp; the 'weariness' factor among GOP voters; August primary debate that is do or die for DeSantis, and an Des Moines Register poll that will set the baseline for expectations in Iowa. https://t.co/Ccz7SFi08W"
amyewalter,2023-07-12 22:38:16+00:00,"Lotta great stuff, per usual, from the folks @pewresearch re: midterm electorate. Biggest takeaway for me: D’s didn’t lose as much ground w/ independent voters between ‘20-‘22 as R’s lost w/ them between ‘16-‘20. https://t.co/bqfiYCt8JN"
amyewalter,2023-07-12 22:38:16+00:00,"In ‘18, R’s did 16pts worse w/ I’s than they did in ‘16. In ‘22, D’s did 7 pts worse among I’s than they did in ‘20. https://t.co/bqfiYCt8JN"
amyewalter,2023-07-05 01:16:11+00:00,"And Aspen, CO. https://t.co/la2wL9a6To"
bterris,2023-07-04 16:59:53+00:00,Happy 4th from Takoma Park https://t.co/cwsJCWcdin
amyewalter,2023-07-01 16:51:32+00:00,"Partisanship has huge impact on views of economy. Inflation is the issue, right? But, 2xs as many Ds (47%) as Rs(26%) said lower inflation would improve their view of economy. 53% of R’s just 14% of D’s said ""change in leadership"" in DC would. 
(CNN poll)
https://t.co/AxJr9IGsl0"
amyewalter,2023-06-30 18:18:37+00:00,May you slide into July 4th holiday like these guys!!
buitengebieden,2023-06-30 16:37:10+00:00,Otter slide.. 😊 https://t.co/Ymu1FXKDin
amyewalter,2023-06-30 15:10:00+00:00,"For years, right direction/wrong track and opinions on economy were considered gold standard predictors of presidential outcomes. Today, views of economy clouded by partisanship. So, just how should we assess role of economy in 2024?

https://t.co/AxJr9IGsl0"
amyewalter,2023-06-30 15:10:01+00:00,"Also unique this cycle, an 81-year old running for re-election. Dems argue that message “Bidenomics works, trickle down doesn’t” can overcome the liabilities of the messenger’s age. 

https://t.co/AxJr9IGsl0"
amyewalter,2023-06-29 15:12:20+00:00,"Can’t promise a perfect game, but can promise lots of fun and a healthy dose of press vs. Congress trash talk."
KHammCPR,2023-06-29 14:55:46+00:00,Hope you'll join me &amp; the rest of the @CookPolitical team as we cheer @amyewalter &amp; the #BadNewsBabes on to victory against #Congress at the @CWSoftballGame on July 12. Attend w/ a $10 donation to the @YoungSurvival: https://t.co/O8wMhfMAEk #BeatCancer https://t.co/Z5XOtEVhsx
amyewalter,2023-06-29 00:43:50+00:00,Shorter: The former president and the current president are way ahead in their respective primary contests.
JoshKraushaar,2023-06-29 00:38:04+00:00,"NEW Fox News national primary poll: 

GOP primary: 
Trump 56
DeSantis 22
Ramaswamy 5
Pence 4
Scott 4
Haley 3

Dem primary:
Biden 64
Kennedy 17
Williamson 10"
amyewalter,2023-06-28 16:36:35+00:00,"Two things that look unrelated but I think deserve to be thought of as related. 1) voters’ dismal view of economy &amp; Biden’s handling of it; 2) voters’ unease w/ Biden’s age. 
1/"
amyewalter,2023-06-28 16:36:37+00:00,"In other words, this is more than a messaging challenge for the WH. It’s a messenger problem too. 3/"
amyewalter,2023-06-28 16:36:37+00:00,"Biden is going to lean into contrast w/ R’s as much as toot his own horn. This is what Obama did quite effectively in ‘12 when voter opinion of economy and Obama handling were quite low. But, Biden is 30 years older than Obama was at his re-elect. END"
amyewalter,2023-06-28 16:36:35+00:00,"Two things that look unrelated but I think deserve to be thought of as related. 1) voters’ dismal view of economy &amp; Biden’s handling of it; 2) voters’ unease w/ Biden’s age. 
1/"
amyewalter,2023-06-28 16:36:36+00:00,"For voters who worry about Biden having “mental/physical” health to do job 4 more years (68% in NBC poll), even good news on economy isn’t going to erase the concern that having an old POTUS is a risk to the economy.  2/"
amyewalter,2023-06-28 16:36:37+00:00,"In other words, this is more than a messaging challenge for the WH. It’s a messenger problem too. 3/"
amyewalter,2023-06-26 18:06:10+00:00,"With SCOTUS Louisiana ruling today, here’s @Redistrict piece from early June. “Any new Black majority district would likely …force a major overhaul of districts held by GOP Reps. Garret Graves (LA-06), Julia Letlow (LA-05) or Mike Johnson (LA-04).

https://t.co/ojJTmD8Vih"
amyewalter,2023-06-26 15:40:28+00:00,You can read what the team @CookPolitical wrote about McBride back in our May analysis of a potentially open DE-AL seat. https://t.co/U29n43BNue
SarahEMcBride,2023-06-26 14:05:45+00:00,"I’m excited to share that I'm running for Congress!

In Delaware, we’ve proven that small states can do BIG things. It’s time to do it again. 🧵

Become a founding donor » https://t.co/Dnj3FKQG4l https://t.co/UD1DkxBaNy"
amyewalter,2023-06-23 14:39:59+00:00,"Eventually, everyone realizes that the House is the most interesting place in DC."
jmart,2023-06-22 14:10:39+00:00,"NEW: Obama, off the bench

My column on why he’s been meeting w the next gen House Dems &gt;

https://t.co/x68JqFJA1w"
amyewalter,2023-06-23 14:03:26+00:00,"This isn’t 2016, we shouldn’t be treating the GOP primary like it’s simply a re-run. 1) Trump more popular among base; 2) establishment candidates even more disliked; 3) GOP voters have gray not black &amp; White feelings re; Trump.

https://t.co/AZRxrTwBhb"
amyewalter,2023-06-23 03:35:16+00:00,"So, he couldn’t get into the Speaker’s Lobby, then?"
jeffmason1,2023-06-23 00:25:42+00:00,"Ralph Lauren, in a tuxedo and sneakers, at the White House state dinner. https://t.co/uFPGYYhg0b"
amyewalter,2023-06-22 20:25:48+00:00,"The GOP electorate is less interested in trad’l politicians than ever (see; Trump, Dr. Oz, Herschel Walker, Kari Lake, etc.) and yet the 2024 presidential field continues to be inundated w/ former/current pols."
amyewalter,2023-06-22 16:41:07+00:00,https://t.co/BLokzfidHA
DavidAFrench,2023-06-21 04:28:00+00:00,"Using only food, where did you grow up? https://t.co/1V3oD4pUXs"
amyewalter,2023-06-21 15:56:30+00:00,"Lots of upsets in VA legislative primaries. But, Craigh Deeds manages to hold on.  https://t.co/pzeJ1I2ZBB"
amyewalter,2023-06-20 21:08:33+00:00,Biggest challenge for pollsters &amp; consumers this cycle is the gray area in which many voters are occupying. Binary choices don’t work well when voters are as ambivalent about their choices for POTUS as they are now. 1/
