username,orario,text,Unnamed: 0
larryelder,2023-09-26 12:17:42+00:00,"Says the man (@cthagod) who said NOTHING when Biden told him, “If you have a problem figuring out whether you're for me or Trump, then you ain't black.”

Charlamagne tha God slams Biden for calling LL Cool J 'boy’ says Biden used a 'white racist word'
https://t.co/fHUpTQf5KG",
larryelder,2023-09-26 02:36:31+00:00,"Treasury Dept Releases 'Net-Zero' Guide to Financial Firms on Climate Commitments 
https://t.co/yWLbXJZaTm

Yet another example of the elite left directing policy &amp; money for ESG. Old Glory Bank never conforms, always honors PSL—Privacy, Security, Liberty.
https://t.co/AllkVFsy4z https://t.co/HDOK6R4GdC",
larryelder,2023-09-26 00:06:21+00:00,"This talk about Gavin Newsom becoming the Democrat presidential nominee in 2024 is nonsense. If Joe Biden can fog up a mirror he will win the nomination, and if he can’t the Democrats are stuck with Kamala Harris, whether they like it or not.

When you live by the race and gender cards, you die by the race and gender cards!

@SundayFutures  @MariaBartiromo",
larryelder,2023-09-25 14:03:43+00:00,"As a California resident, I've seen how skilled the Democrats are at ruining a great place. I refuse to let them do the same to the rest of America.

https://t.co/IF0FnKjXZU

#WeveGotACountryToSave https://t.co/qY0xyWlHcc",
larryelder,2023-09-25 17:01:21+00:00,"Larry Elder: Biden’s urban bureaucracy fails Blacks by ignoring devastating problem—HUD Secretary Fudge and other Biden Democrats won't discuss decline of the Black family

https://t.co/Rxjet1yEns

#WeveGotACountryToSave",
larryelder,2023-09-25 16:35:46+00:00,"HUD Secretary @SecFudge and other Biden Democrats won't discuss decline of the Black family

https://t.co/Rxjet1yEns",
larryelder,2023-09-25 16:08:08+00:00,RT @How amazing was it to have @larryelder crash the @NVGOP Fall meeting in the Mucc where we delivered unprecedented support for our Presidential Caucus! February 8 can’t come fast enough. 🇺🇸🇺🇸🇺🇸#FirstInTheWest #LeadRight4Nevada,
Chattah4Nevada,2023-09-25 01:50:27+00:00,How amazing was it to have @larryelder crash the @NVGOP Fall meeting in the Mucc where we delivered unprecedented support for our Presidential Caucus! February 8 can’t come fast enough. 🇺🇸🇺🇸🇺🇸#FirstInTheWest #LeadRight4Nevada,
larryelder,2023-09-25 15:40:44+00:00,"Larry Elder: Democrats have a 'huge problem' called Joe Biden, their 'second problem' being Kamala Harris

https://t.co/t5zML5mxY1

#WeveGotACountryToSave",
larryelder,2023-09-25 10:05:06+00:00,"JPMChase Accused of Purging Accounts of Conservative Activists

“‘Dimon…skirted that issue of whether they would do it…”
https://t.co/sdxghquWms

Old Glory Bank's mission statement is the Constitution. We'll never cancel you for exercising your rights!
https://t.co/AllkVFsy4z https://t.co/hIALsxJt1B",
larryelder,2023-09-25 07:25:08+00:00,"THOUGHTS?!?

Has Your Twitter Follower Growth Stalled, Stopped Or Reversed? You’re Not Alone

“I’ve never seen growth stall or reverse en masse like this in the history of the site either with my own profile, or with everyone else saying it’s happening…”

https://t.co/uFTFjPkiuW",
larryelder,2023-09-25 14:03:43+00:00,"As a California resident, I've seen how skilled the Democrats are at ruining a great place. I refuse to let them do the same to the rest of America.

https://t.co/IF0FnKjXZU

#WeveGotACountryToSave https://t.co/qY0xyWlHcc",
larryelder,2023-09-25 14:03:43+00:00,"As a California resident, I've seen how skilled the Democrats are at ruining a great place. I refuse to let them do the same to the rest of America.

https://t.co/IF0FnKjXZU

#WeveGotACountryToSave https://t.co/qY0xyWlHcc",
larryelder,2023-09-25 14:03:43+00:00,"As a California resident, I've seen how skilled the Democrats are at ruining a great place. I refuse to let them do the same to the rest of America.

https://t.co/IF0FnKjXZU

#WeveGotACountryToSave https://t.co/qY0xyWlHcc",
larryelder,2023-09-25 14:03:43+00:00,"As a California resident, I've seen how skilled the Democrats are at ruining a great place. I refuse to let them do the same to the rest of America.

https://t.co/IF0FnKjXZU

#WeveGotACountryToSave https://t.co/qY0xyWlHcc",
larryelder,2023-09-25 14:03:43+00:00,"As a California resident, I've seen how skilled the Democrats are at ruining a great place. I refuse to let them do the same to the rest of America.

https://t.co/IF0FnKjXZU

#WeveGotACountryToSave https://t.co/qY0xyWlHcc",
larryelder,2023-09-07 17:23:24+00:00,"My campaign’s TV ad, “Larry vs The Establishment,” will air across the country starting this week.

The RNC broke its own rules to keep me off the 1st debate stage because they know I will talk about 'third-rail' issues that make the GOP establishment uncomfortable — like the epidemic of fatherlessness in black communities.

I won’t let the RNC keep me off the 2nd debate stage. I’ll see you in Simi Valley later this month, because we’ve got a country to save.

https://t.co/SHevSYVhkJ

#WeveGotACountryToSave",0.0
larryelder,2023-09-24 08:30:43+00:00,Tune in!,1.0
SundayFutures,2023-09-23 00:30:59+00:00,"Join @MariaBartiromo this Sunday on @SundayFutures at 10am ET with guests: 

➡️@Jim_Jordan @JudiciaryGOP 
➡️@mattgaetz @RepMattGaetz 
➡️@SenMikeLee @BasedMikeLee 
➡️@marklevinshow 
➡️@larryelder

Tune in! https://t.co/LeTL8ohV2q",2.0
larryelder,2023-09-24 02:08:28+00:00,"The Moral Bankruptcy of the World 

“The U.N. General Assembly gave a platform to Iran’s president Ebrahim Raisi, whose terrorist regime has been in a state of self-declared war against the free world for more than four decades.”

https://t.co/MBUVLvw4XI",3.0
larryelder,2023-09-24 02:00:03+00:00,"Trump Vows Largest Deportation of Illegal Aliens in American History

https://t.co/GUON7y6Yrt

#BidenBorderCrisis",4.0
larryelder,2023-09-24 01:18:36+00:00,"It’s Official: Cars Are the Worst Product Category We Have Ever Reviewed for Privacy

https://t.co/SuCGQ3RZsL",5.0
larryelder,2023-09-24 01:09:12+00:00,"Anti-cop Minnesota Democratic Party official left bloodied in violent carjacking — now calls for tougher crime laws

https://t.co/qyxtVbNvTI https://t.co/zRP2e93TIn",6.0
larryelder,2023-09-24 00:07:49+00:00,".@RepLaMalfa was one of only two California U.S. House members who publicly endorsed me in the gubernatorial recall election. @RepSteel was the other. Thank you. I won’t forget!

Doug LaMalfa Delivers Epic Rant Against @GavinNewsom On The House Floor

https://t.co/tQTo7YkkZe",7.0
larryelder,2023-09-23 23:37:35+00:00,"WATCH: Biden Praises ‘Congressional Black Caucus’ During Address to Congressional Hispanic Caucus

https://t.co/barS2Co7SC",8.0
larryelder,2023-09-23 20:31:26+00:00,"At the Newsweek: Biden’s Gun Control Law Will Radically Change U.S. Gun Ownership

https://t.co/8Hl9hXZxjM",9.0
larryelder,2023-09-23 20:28:32+00:00,"“No nation in history has survived once its borders were destroyed, its citizenship was rendered no different from mere residence, and its neighbors with impunity undermined its sovereignty.”
—Victor Davis Hanson (@VDHanson) https://t.co/dfSr52ZgqM",10.0
larryelder,2023-09-23 20:24:33+00:00,"Here’s How Biden Admin Destroyed Our Immigration Law

“…why did the Biden administration deliberately unleash the largest influx across the southern border in U.S. history?
The ethnic chauvinists and Democratic Party elites needed new constituents…”

https://t.co/hbBTJgI0GR",11.0
larryelder,2023-09-23 20:06:23+00:00,"Biden Campaign Will Send Gavin Newsom To Upcoming GOP Debate

“DeSantis, Ramaswamy, Haley,  Pence, Christie, Scott and Elder have all exceeded the RNC’s donor requirement for the second debate, their respective campaigns confirmed…”

https://t.co/SHksS1YS2a",12.0
larryelder,2023-09-23 19:58:05+00:00,"Larry Elder Show: The Truth About the Central Park Five 

https://t.co/oiv9wpq8Gi

#CentralParkFive
#AvaDuVernay
@ava
#LindaFairstein",13.0
larryelder,2023-09-23 19:51:45+00:00,"US judge orders Netflix to face defamation lawsuit by Central Park 5 prosecutor Fairstein

“…defamatory scenes include suggestions that Fairstein withheld evidence, coerced confessions and ordered a mass police roundup of young black men in Harlem.”

https://t.co/yFo9j9QOgT",14.0
larryelder,2023-09-23 19:27:05+00:00,"Shocker: Big city mayor switches from Democrat to Republican

https://t.co/wJDbMwp0TX",15.0
larryelder,2023-09-23 19:13:22+00:00,"The Last of the Bidenocrats

“But big-city ‘blue’ mayors and governors are beginning to peel themselves away from the White House, bolder in their criticism (especially of border ‘policies’ — portending evasion of political support.”

https://t.co/nh2Ew7AGX9",16.0
larryelder,2023-09-23 19:01:27+00:00,"THE PERMANENT MIGRATION CRISIS

“The liberal confusion over this situation, the spectacle of Democrats like Eric Adams and Kathy Hochul sounding like Fox News hosts, is a foretaste of the difficult future facing liberals across the Western world.”

https://t.co/jueuFDuNY2",17.0
larryelder,2023-09-23 18:55:18+00:00,"‘I'LL BE OUT IN 30 DAYS’

“Well, the Left is right that the ‘school to jail’ pipeline gets clogged up, because we just quit putting predators in jail. Instead, they turn into superpredators who feel invulnerable to punishment…”

https://t.co/91weXyN4D2",18.0
larryelder,2023-09-23 18:50:38+00:00,#BlueLivesMatter,19.0
nypost,2023-09-22 12:40:06+00:00,Vegas teen told cops ‘I’ll be out in 30 days’ after he was nabbed in killing of retired top cop chief in hit-and-run: report https://t.co/Vffi9o9gjT https://t.co/q4rkANpLji,20.0
larryelder,2023-09-23 18:44:20+00:00,"The Post tried eating at NYC’s finest restaurants dressed like Sen. John Fetterman — see how it went

https://t.co/VVJ6cdx8j3",21.0
larryelder,2023-09-23 18:43:58+00:00,#priceless,22.0
LibertyCappy,2023-09-23 18:01:04+00:00,https://t.co/PZGjtschBo,23.0
larryelder,2023-09-07 17:23:24+00:00,"My campaign’s TV ad, “Larry vs The Establishment,” will air across the country starting this week.

The RNC broke its own rules to keep me off the 1st debate stage because they know I will talk about 'third-rail' issues that make the GOP establishment uncomfortable — like the epidemic of fatherlessness in black communities.

I won’t let the RNC keep me off the 2nd debate stage. I’ll see you in Simi Valley later this month, because we’ve got a country to save.

https://t.co/SHevSYVhkJ

#WeveGotACountryToSave",24.0
larryelder,2023-09-23 18:02:32+00:00,"I'm on the air live with John Potter in Reno, Nevada on KKFT at 9:05am pacific.

https://t.co/MXvHbwsER6",25.0
larryelder,2023-09-23 17:11:00+00:00,I had a great evening with the Silver State Republican Women in Reno this week! I always appreciate the opportunity to talk about my family’s story and why America is the greatest country on earth. https://t.co/g9Zm76IOqD,26.0
larryelder,2023-09-23 10:42:25+00:00,"“Let’s face reality. The climate crisis doesn’t care if you’re in a red or blue state. It’s an existential threat.”
—@JoeBiden 2/7/23

“There’s a lot of climate exaggeration. You know, climate is not the end of the planet, so the planet is going to be fine.”
—@BillGates 9/19/23",27.0
larryelder,2023-09-23 10:29:39+00:00,"Border encounters surge to nearly 233,000 in August 

https://t.co/4kQeo4UYQf

#BidenBorderCrisis",28.0
larryelder,2023-09-23 04:25:46+00:00,"RT @Join @MariaBartiromo this Sunday on @SundayFutures at 10am ET with guests: 

➡️@Jim_Jordan @JudiciaryGOP 
➡️@mattgaetz @RepMattGaetz 
➡️@SenMikeLee @BasedMikeLee 
➡️@marklevinshow 
➡️@larryelder

Tune in! https://t.co/LeTL8ohV2q",29.0
SundayFutures,2023-09-23 00:30:59+00:00,"Join @MariaBartiromo this Sunday on @SundayFutures at 10am ET with guests: 

➡️@Jim_Jordan @JudiciaryGOP 
➡️@mattgaetz @RepMattGaetz 
➡️@SenMikeLee @BasedMikeLee 
➡️@marklevinshow 
➡️@larryelder

Tune in! https://t.co/LeTL8ohV2q",30.0
larryelder,2023-09-23 04:21:10+00:00,"Patriot Mobile is America’s ONLY Christian conservative wireless carrier
• Band together. Support
companies that share our conservative values.
• Patriot Mobile donates a portion of every $1 earned to organizations that fight for causes you care about.
https://t.co/8X6JhgO5eH",31.0
larryelder,2023-09-23 01:09:58+00:00,"Vaccination Offers 'No Meaningful Protection' Against Long COVID

“‘Vaccination offered no meaningful protection against developing [post-COVID condition] in case of an infection….there was … strong evidence that a previous infection reduced the risk…”

https://t.co/OpusrWHTAX",32.0
larryelder,2023-09-22 21:00:55+00:00,"RUSSELL BRAND: BIG TECH PLAYS JUDGE, JURY AND EXECUTIONER BEFORE A TRIAL AGAIN

https://t.co/1Jou9ND5rc",33.0
larryelder,2023-09-22 20:48:54+00:00,RUT ROH!,34.0
GregAbbott_TX,2023-09-22 18:04:28+00:00,"Texas is getting more Red every day. 

Dallas Mayor Eric Johnson switches to Republican Party. 

He’s pro law enforcement &amp; won’t tolerate leftist agendas. 

Two of the 10 largest cities in America now have Republican Mayors &amp; they are both in Texas.  https://t.co/Qn9SM7UZ1G",35.0
larryelder,2023-09-22 17:46:50+00:00,"NYT: Banks Are Closing Customer Accounts, With Little Explanation

“Yet most of the time the customers are probably innocent.”

https://t.co/OspB8dlgwM

Old Glory Bank believes in the greatness of America and will never cancel a law- abiding customer. 
https://t.co/AllkVFsy4z https://t.co/42puY5D8Ee",36.0
larryelder,2023-09-22 17:11:47+00:00,RT @PBDsPodcast: .@larryelder recaps why he lost to Gavin Newsom in the California governor recall. https://t.co/gtsA6dPObn,37.0
PBDsPodcast,2023-09-19 01:38:00+00:00,.@larryelder recaps why he lost to Gavin Newsom in the California governor recall. https://t.co/gtsA6dPObn,38.0
larryelder,2023-09-22 17:10:59+00:00,"RT @""The Republicans want to take a pocket knife to a problem that requires a machete.""

Regarding America's overwhelming debt, @larryelder says there is good news. America is the largest landowner in the country and has resources to sell or lease to get more money. But the United States needs an amendment to fix spending to a certain percentage of the GDP. Elder says politicians, however, don't win elections by promising to take things away from people. America needs a law that ties a politician's hands to a certain percentage of the GDP. ""Watch our GDP soar once federal spending is under control, but they won't do it unless there's a law that forces them to do it,"" Elder said.

Watch LIVE➡️https://t.co/q56hncLiwY

Watch more #StinchfieldTonight with @stinchfield1776 here: https://t.co/V0D1a509Kz",39.0
RealAmVoice,2023-09-22 01:54:42+00:00,"""The Republicans want to take a pocket knife to a problem that requires a machete.""

Regarding America's overwhelming debt, @larryelder says there is good news. America is the largest landowner in the country and has resources to sell or lease to get more money. But the United States needs an amendment to fix spending to a certain percentage of the GDP. Elder says politicians, however, don't win elections by promising to take things away from people. America needs a law that ties a politician's hands to a certain percentage of the GDP. ""Watch our GDP soar once federal spending is under control, but they won't do it unless there's a law that forces them to do it,"" Elder said.

Watch LIVE➡️https://t.co/q56hncLiwY

Watch more #StinchfieldTonight with @stinchfield1776 here: https://t.co/V0D1a509Kz",40.0
larryelder,2023-09-22 17:10:35+00:00,"RT @“I have a problem with anybody who stands up there and says ‘I’m the one one up here who is not bought and paid for.’… Vivek said.”

@larryelder reaction to the first GOP presidential debate. https://t.co/nmAHVSoxf4",41.0
PBDsPodcast,2023-09-19 19:42:27+00:00,"“I have a problem with anybody who stands up there and says ‘I’m the one one up here who is not bought and paid for.’… Vivek said.”

@larryelder reaction to the first GOP presidential debate. https://t.co/nmAHVSoxf4",42.0
larryelder,2023-09-22 17:06:16+00:00,"Check out my #StateOfTheNation interview on @tntradiolive with @HesherMedia and @lynns_warriors.

We talked about the corrupt RNC establishment trying to keep me off of the debate stage, the epidemic of fatherlessness, the lie that America is systemically racist, and much more! https://t.co/vt8sReOwje",43.0
larryelder,2023-09-22 17:05:02+00:00,#Disinformation,44.0
theMRC,2023-09-21 18:01:44+00:00,"Ad Fontes is the left’s newest weapon to silence conservative media and they’re already infiltrating Big Tech platforms, ad agencies, and schools. @realDailyWire 

See more (🧵)
https://t.co/zi935HGBnT",45.0
larryelder,2023-09-22 17:03:15+00:00,"Inside Colony Ridge: The ‘Fastest Growing Development’ In The U.S. Is A Magnet For Illegal Immigrants—Experts say growing community of illegal immigrants in Texas development invites cartel activity, is a national security issue

https://t.co/XUrnFPB19F

#BidenBorderCrisis",46.0
larryelder,2023-09-22 16:49:16+00:00,"Biden is Helping Iran Fund Terrorism While Paving Their Way Toward a Nuclear Weapon

https://t.co/FrHc31YCOo",47.0
larryelder,2023-09-22 16:44:42+00:00,"At 7:50am PT on “AM 870 THE MORNING ANSWER,” my weekly discussion with hosts @JenniferHorn and @stinchfield1776 

Listen live: 
https://t.co/0v0Wn41ycu",48.0
larryelder,2023-09-22 16:40:24+00:00,"Gov. Kathy Hochul signs NY vote-by-mail law — and top GOP members immediately sue

https://t.co/ZGVHh0d8eR",49.0
larryelder,2023-09-07 17:23:24+00:00,"My campaign’s TV ad, “Larry vs The Establishment,” will air across the country starting this week.

The RNC broke its own rules to keep me off the 1st debate stage because they know I will talk about 'third-rail' issues that make the GOP establishment uncomfortable — like the epidemic of fatherlessness in black communities.

I won’t let the RNC keep me off the 2nd debate stage. I’ll see you in Simi Valley later this month, because we’ve got a country to save.

https://t.co/SHevSYVhkJ

#WeveGotACountryToSave",50.0
larryelder,2023-09-22 16:37:46+00:00,"AG Garland Answers House Judiciary Committee About Targeting Catholics, Giving Bidens Preferential Treatment

https://t.co/6lfT0e1yvv",51.0
larryelder,2023-09-22 16:26:45+00:00,"‘Do Masks Work?’

https://t.co/0UpXmOeRC9

“I can’t tell you whether they work or don’t work, but it is more likely than not that they don’t work.”
—Dr. Tom Jefferson, Epidemiologist, Senior Tutor, University of Oxford, about masks—September 9, 2023 on @CNN",52.0
larryelder,2023-09-22 16:14:49+00:00,"RT @""They have indoctrinated a whole generation of Californians""

@larryelder's must read book “As Goes California” breaks down the reasons for the mass exodus from California.

Full interview 👉 https://t.co/JFH7Xc2l8K https://t.co/YnFxOaBe04",53.0
kimguilfoyle,2023-09-22 16:13:10+00:00,"""They have indoctrinated a whole generation of Californians""

@larryelder's must read book “As Goes California” breaks down the reasons for the mass exodus from California.

Full interview 👉 https://t.co/JFH7Xc2l8K https://t.co/YnFxOaBe04",54.0
larryelder,2023-09-22 05:19:38+00:00,"What are the 'Russian disinformation' letter signers up to lately?

https://t.co/D9NzXDz5pn",55.0
larryelder,2023-09-22 01:06:23+00:00,"I'm on live in just a few minutes with @stinchfield1776 on @RealAmVoice

https://t.co/g0bSun77R6",56.0
larryelder,2023-09-21 23:45:42+00:00,"BLM tries to get the gravy train flowing again in Los Angeles

https://t.co/oWlNg7i6x1

#BlackLivesMatter",57.0
larryelder,2023-09-21 23:09:13+00:00,"Add Larry Elder to the GOP Debate —Trump fans, in particular, should clamor for his inclusion.

https://t.co/3eSajAX6SR

#WeveGotACountryToSave",58.0
larryelder,2023-09-21 23:04:55+00:00,"Blue City Passes Bill to Ditch “Woke” Idea – They Vote 13-1, Admit It Only Made This Crisis Worse

https://t.co/ZuiJyLQC7c",59.0
larryelder,2023-09-21 21:51:45+00:00,I'll be live on @rumblevideo with @kimguilfoyle at 4:05pm eastern!,60.0
kimguilfoyle,2023-09-21 18:55:50+00:00,"TODAY on The Kimberly Guilfoyle Show

• @larryelder on the California exodus, plus will he make the GOP debate?

• @jbinnall on Merrick Garland's dodges and deflections

• @RealTomHoman on Biden's wide-open border

Join us LIVE at 4:00 pm ET!

https://t.co/JFH7Xc2l8K",61.0
larryelder,2023-09-21 18:57:47+00:00,"RT @TODAY on The Kimberly Guilfoyle Show

• @larryelder on the California exodus, plus will he make the GOP debate?

• @jbinnall on Merrick Garland's dodges and deflections

• @RealTomHoman on Biden's wide-open border

Join us LIVE at 4:00 pm ET!

https://t.co/JFH7Xc2l8K",62.0
larryelder,2023-09-21 15:08:27+00:00,#TwoTieredJustice,63.0
RepMikeJohnson,2023-09-20 17:21:17+00:00,"AG Garland was true to form today:

*Said “he couldn't recollect"" speaking to anyone @ the FBI about Hunter Biden investigations

*Dodged questions about coordinating w/ David Weiss

*Said FBI whistleblowers aren’t truthful

It’s clear why 65% of Americans don’t trust his DOJ. https://t.co/F44Okli8W2",64.0
larryelder,2023-09-21 15:07:08+00:00,"AG Garland Answers House Judiciary Committee About Targeting Catholics, Giving Bidens Preferential Treatment

https://t.co/6lfT0e10FX",65.0
larryelder,2023-09-21 10:41:28+00:00,"Consequences of ‘Defund the Police’: Big city police departments bleeding staff, unable to recruit 

https://t.co/AzHJPaqo3x",66.0
larryelder,2023-09-21 10:30:16+00:00,"Signatories of Hunter Biden laptop letter get plum jobs after pumping disinformation into election 

https://t.co/W1szZSiaRh",67.0
larryelder,2023-09-21 04:40:46+00:00,"White House Whips Liberal Media for Not Being Pro-Biden Enough

https://t.co/TPZHVRMG52",68.0
larryelder,2023-09-21 04:38:40+00:00,"Garland Blames Trump for Stalled Hunter Biden Probe

https://t.co/MPmvtMX56I

#BidenCrimeFamily",69.0
larryelder,2023-09-20 23:51:24+00:00,"RT @My campaign’s TV ad, “Larry vs The Establishment,” will air across the country starting this week.

The RNC broke its own rules to keep me off the 1st debate stage because they know I will talk about 'third-rail' issues that make the GOP establishment uncomfortable — like the epidemic of fatherlessness in black communities.

I won’t let the RNC keep me off the 2nd debate stage. I’ll see you in Simi Valley later this month, because we’ve got a country to save.

https://t.co/SHevSYVhkJ

#WeveGotACountryToSave",70.0
