username,orario,text
JohnDelaney,2023-08-04 03:39:34+00:00,"Hard to argue with the line of reasoning put forth by David Brooks in this piece, although there are certainly other factors that motivate Trump's supporters. 

Bottom line: this is an important read especially for those who feel it lands too close to home https://t.co/XHNy8VGOfR"
JohnDelaney,2023-08-03 18:26:25+00:00,"A pro-Brexit worker living outside of London was asked if he thought Brexit was good for him or his community. He wasn't sure but he knew it was bad for the folks in London who looked down on him and his community, which is why he voted for it.  We underestimate these sentiments"
djrothkopf,2023-08-03 15:23:31+00:00,"That the article does so w/a headline suggesting it's taking blame is insidious. The problem,to repeat, isn't ""elites."" It's those who've failed to learn much from their fancy educations &amp; who've for too long said they were the defenders of core values when the opposite was true."
JohnDelaney,2021-11-03 22:03:42+00:00,"Today at #COP26, the world’s biggest banks &amp; investors took an important &amp; necessary step to keep 1.5° alive. Climate change is a risk to everyone’s bottom line, but when we finance the green transition we all win. I hope more banks will join soon. https://t.co/qMCR8OD4x3"
JohnDelaney,2023-08-02 02:55:37+00:00,"Everyday Fitch assigns AAA ratings to a variety of securitization bonds that are backed by pools of assets (the kind of deals that tanked the economy in 08)

Is Fitch saying these financially engineered products have a better credit rating than the US?

Worst credit analysis ever"
FinancialTimes,2023-08-02 00:03:32+00:00,"Breaking news: In a blow to the world’s biggest economy, Fitch Ratings has downgraded the US debt rating from triple A to double A plus - a move that implies US government bonds are a riskier investment than they were https://t.co/9WAu67j5S9 https://t.co/wMwpVzYRMj"
JohnDelaney,2023-08-02 02:34:13+00:00,"Jason, You know the rating agencies have largely been wrong about most macro predictions and this silliness of downgrading or putting on ""negative watch"" the truly unquestionable credit of the United States of America raises the question of how they think about credit generally."
jasonfurman,2023-08-01 23:48:48+00:00,"A year ago Fitch upgraded the US AAA credit rating outlook from ""negative"" to ""stable"". It also set out the criteria for a downgrade:

1. ""Significant and sustained rise in... debt/GDP ratio."" DIDN'T HAPPEN

2. ""Deterioration in governance quality"" HARD TO SEE MUCH CHANGE, IF ANYTHING BIPARTISAN DEBT LIMIT WAS A (SMALL) IMPROVEMENT

3. ""Macroeconomic policy, performance and prospects"" MUCH IMPROVED FROM LAST YEAR

https://t.co/n1RTtvDn5S"
JohnDelaney,2023-07-29 17:59:14+00:00,The climate data is getting worse but the technological innovation in decarbonization is much better than predicted so the whole game is scaling new climate technologies.
JohnDelaney,2023-07-29 07:33:03+00:00,I'm very pro-nuclear but this statement is not true. People are not tracking and appreciating the technological innovation in decarbonization and renewables.
davidfrum,2023-07-29 04:44:31+00:00,There's no feasible way to meet save-the-world targets without lots and lots of nuclear-generated electricity https://t.co/u7s3TXpiU7 https://t.co/EoGEj6xc11
JohnDelaney,2023-07-28 16:13:17+00:00,I'm glad Democrats are talking about the economy as they have a good story to tell and a focus on the middle-class is good but don't leave out the American Dream. Americans are aspirational and Biden's policies are clearly fostering upward mobility https://t.co/zxCMp5cYYY
JohnDelaney,2023-07-27 16:18:13+00:00,"""Science is more than a body of knowledge, it's a way of thinking of skeptically questioning everything with a fine understanding of human fallibility""

- Carl Sagan"
ianbremmer,2023-07-27 14:18:30+00:00,"i don’t think science has all the answers. 

i’m only confident science has more answers than anonymous social media accounts."
JohnDelaney,2023-07-26 15:07:45+00:00,"In many respects, they had superhero powers when you consider the limited technological capabilities they had at that moment in time."
MichaelWarbur17,2023-07-26 00:14:16+00:00,"Dear Hollywood ‘Execs’ and bean counters - 

A 3 hour, ‘R’ rated biopic on the ‘Father of the Atomic bomb’ just crossed $200m at the Box Office in under 5 days. 

There IS a huge market for intelligent, challenging, lengthy, well made, NON-Super Hero movies. https://t.co/bzCTJdKaJo"
JohnDelaney,2023-07-24 05:09:55+00:00,"Two of the greatest athletes ever playing their second best sport!

We may never see another Bo Jackson in terms of all around around athleticism and we may never see a faster professional athlete than Deion Sanders"
nut_history,2023-07-24 01:16:13+00:00,Bo Jackson vs Deion Sanders https://t.co/8uV7NZgSo6
JohnDelaney,2023-07-24 03:18:22+00:00,"Yes, we have too much concentration of wealth, which is why we should have higher taxes on the wealthy 

But in a democracy that honors property rights and rule of law anyone can buy a business and do what they want with it (unless it's anticompetitive, regulated etc)"
profgalloway,2023-07-23 22:33:25+00:00,When a private citizen can pay $44 billion for a media company — “the world’s town square” — and both crash the civility of the discourse and incinerate 17 years of brand equity within 10 months …. we have too much concentration of wealth in the hands of too few.
JohnDelaney,2023-07-19 01:51:25+00:00,This should put everyone in a good mood.
AMAZlNGNATURE,2023-07-18 13:25:00+00:00,this mother otter holds her pup during nap time https://t.co/lkRYdiI8IE
JohnDelaney,2023-07-18 23:42:25+00:00,Looks like @GovLarryHogan will be - or is auditioning for - the @NoLabelsOrg 2024 candidate!
thehill,2023-07-18 23:16:03+00:00,"“I’ve always been an underdog, and people have always counted us out, but every single time we’ve beaten the odds,"" former Maryland Gov. Larry Hogan (R) said. https://t.co/6rEf8YvK52"
JohnDelaney,2023-07-18 23:19:34+00:00,".⁦@Eugene_Robinson⁩ is spot on

Biden has a strong case for re-election. Dems need to exclusively talk about the success of ⁦@JoeBiden⁩ and ⁦@KamalaHarris⁩!  https://t.co/HIAyqcPRmx"
JohnDelaney,2023-07-17 22:38:37+00:00,I was never convinced of the deep recession predictions nor am I convinced now of the no recession predictions. Why? Because the economy is too complex to predict and economists &amp; rating agencies get it wrong more often than they get it right - you'd be better of flipping a coin!
davidgura,2023-07-17 22:22:02+00:00,"Mark Zandi, the chief economist at Moody's Analytics, in a new note:

""The deep pessimism about the economy's prospects that most economists and many investors, CEOs and policymakers have clung to for more than a year appears to be giving way to a more hopeful outlook."""
JohnDelaney,2023-07-17 03:37:16+00:00,Great match and a very gracious speech in defeat.
TrungTPhan,2023-07-16 21:02:04+00:00,"Novak Djokovic all class after losing Wimbledon to Carlos Alcaraz: 

“I have to still be very grateful because I’ve won many many tightly [played] matches...Maybe I should have lost a couple of finals that I won, so maybe this is even Steven.”

https://t.co/GFCvQQeFD8"
JohnDelaney,2023-07-13 18:37:04+00:00,Covid ultimately didn't change things as much as we predicted.
TheEconomist,2023-07-05 14:04:00+00:00,"It is not more productive than being in an office, after all"
JohnDelaney,2023-07-13 17:28:04+00:00,"I'm certainly not anti-surfer but I am pro-sea otter! 

Reminder: we don't control nature as much as we may think nor should we!"
nytimes,2023-07-13 04:40:07+00:00,"Surfers in Santa Cruz, California, have been victims of a crime at sea: boardjacking. The culprit is a 5-year-old sea otter, who has a knack for riding the waves after committing longboard larceny. Now wildlife officials are hoping to apprehend her. 🦦
https://t.co/6BQdbdZzN6"
JohnDelaney,2023-07-12 05:29:09+00:00,"California has not been friendly to renewables - an example was the recent dramatic cut to rooftop solar net metering, which has all but halted new residential solar installations.  California often leads the nations in many things, but not renewables. Surprising."
ianbremmer,2023-07-12 00:01:00+00:00,bet ya didn’t see this one coming https://t.co/TdoQHsdbx6
JohnDelaney,2023-07-07 14:10:44+00:00,.@DelaneyNTIA bringing the broadband to Santa Fe!
DelaneyNTIA,2023-07-07 02:24:01+00:00,"It was so great to be at Santa Fe Indian School today with @MitchLandrieu46, @GovMLG, @SenatorLujan, and @RepTeresaLF.  

We’re connecting everyone in the Land of Enchantment to affordable, reliable, high-speed #InternetForAll! https://t.co/RylTCqxJwB"
JohnDelaney,2023-07-05 04:33:41+00:00,Moon coming up over the ocean at night. The only flag on this moon - the U.S.A.! - happy 4th 🇺🇸 https://t.co/yJ7P40WptT
JohnDelaney,2023-07-04 19:58:41+00:00,"247 years ago a group of patriots risked everything to create a nation that today stands as the greatest force of freedom, liberty, peace &amp; justice in the world.  We still have much work to do but the United States - and what we stand for - is a certainly worth celebrating 🇺🇸"
JohnDelaney,2021-11-03 22:03:42+00:00,"Today at #COP26, the world’s biggest banks &amp; investors took an important &amp; necessary step to keep 1.5° alive. Climate change is a risk to everyone’s bottom line, but when we finance the green transition we all win. I hope more banks will join soon. https://t.co/qMCR8OD4x3"
JohnDelaney,2023-07-03 19:27:13+00:00,"We are now, or fast approaching, the point of peak fossil fuel use in the US. Renewables and related technologies are seeing a classic S curve."
SteveRattner,2023-07-03 18:01:06+00:00,"21% of all energy consumed in the US in 2022 came from non-fossil fuel sources, the highest share (in a tie w/ 2020) since the early 1900s – and the largest raw amount ever. CC: @EIAgov https://t.co/BTTNtfbmQC"
JohnDelaney,2023-07-01 17:05:33+00:00,"Japan has 2 headwinds

Their debt to GDP ratio is the highest of any large scale economy

Their population is flat b/c of low birth rate &amp; limited immigration

Good news is Japan has an amazing manufacturing and engineering based economy so they are also well positioned"
TurnerNovak,2023-06-30 18:39:23+00:00,Always crazy to me that Japan's GDP has basically not grown for 30 years https://t.co/xj0fhN7xBg
JohnDelaney,2023-06-30 20:11:02+00:00,"This was a prescient warning and a reminder that everyone has an obligation to engage in democracy and elections. Only by voting, encouraging others to vote and advocating for people and causes that you believe in can you make a difference."
HillaryClinton,2016-01-13 01:15:55+00:00,A Republican president could stack the Supreme Court with justices who will rip away all of the progress we’ve made. https://t.co/peZv2sXdQO
JohnDelaney,2023-06-30 14:27:01+00:00,"""Want to live longer? Living near more green spaces could be part of the answer"" https://t.co/6OuXmlOr6f"
JohnDelaney,2023-06-30 01:18:26+00:00,"RT @@PrysmianNA @MitchLandrieu46 The #InternetForAll workforce should reflect the communities we connect.

That’s why I’m so thrilled @PrysmianNA’s retraining program kept 90% of its workers as its facility moved to fiber. And +40% of its workers are women.
https://t.co/nkWrvpzyA0 https://t.co/gmMcvgRDu7"
DelaneyNTIA,2023-06-29 22:32:46+00:00,"@PrysmianNA @MitchLandrieu46 The #InternetForAll workforce should reflect the communities we connect.

That’s why I’m so thrilled @PrysmianNA’s retraining program kept 90% of its workers as its facility moved to fiber. And +40% of its workers are women.
https://t.co/nkWrvpzyA0 https://t.co/gmMcvgRDu7"
JohnDelaney,2023-06-29 01:40:41+00:00,"RT @This morning, our founder &amp; exec chairman @JohnDelaney sat down with leaders at @jpmorgan's #FoundersForum to discuss the economy and upcoming election.  

Thanks to all who joined and listened in! https://t.co/wdz6M0jKOG"
ForbrightBank,2023-06-28 22:00:50+00:00,"This morning, our founder &amp; exec chairman @JohnDelaney sat down with leaders at @jpmorgan's #FoundersForum to discuss the economy and upcoming election.  

Thanks to all who joined and listened in! https://t.co/wdz6M0jKOG"
JohnDelaney,2023-06-28 23:47:46+00:00,Dogs just put you in a good mood! https://t.co/AamrSZIepw
JohnDelaney,2023-06-28 22:16:28+00:00,"RT @#InternetForAll will create thousands of jobs nationwide. @PrysmianNA is stepping up to make it happen. 

Thrilled to see their work on stage with @potus this week, and excited to see their revamped Jackson, Tenn. facility for myself tomorrow. https://t.co/XtcMrn75eY"
DelaneyNTIA,2023-06-28 20:26:24+00:00,"#InternetForAll will create thousands of jobs nationwide. @PrysmianNA is stepping up to make it happen. 

Thrilled to see their work on stage with @potus this week, and excited to see their revamped Jackson, Tenn. facility for myself tomorrow. https://t.co/XtcMrn75eY"
JohnDelaney,2023-06-28 22:11:53+00:00,There is tremendous cruelty to animals in the world - we have to do better. We share this wonderful planet with many others - we have to have more respect.
ABC,2023-06-27 21:26:00+00:00,"A 28-year-old chimpanzee named Vanilla was “in awe” as she saw open sky for the first time at a sanctuary in Florida, rescuers say.

According to Save the Chimps, Vanilla was a survivor of a now-closed research lab in New York where animals were kept in small cages. https://t.co/JAoCiK2rQG"
JohnDelaney,2023-06-27 02:51:41+00:00,Go @DelaneyNTIA - #InternetForAll will now become a reality and change lives for generations to come!
DelaneyNTIA,2023-06-27 01:40:44+00:00,"TODAY: @NTIAgov announced funding from @POTUS’ Bipartisan Infrastructure Law (BIL) for Internet infrastructure to every state and territory in 🇺🇸

This is a HUGE step towards making #InternetForAll a reality!

Learn more: https://t.co/AEfbIFqCU2 https://t.co/Ljq2SF9y1Q"
JohnDelaney,2023-06-26 23:31:31+00:00,Not to be rude but it seems like the world stumbled into the 2% inflation target and now it's driving all our monetary policy.  https://t.co/mPnX4FCWWS
JohnDelaney,2023-06-26 06:05:39+00:00,Good advice
ValaAfshar,2023-06-25 10:29:42+00:00,"Your time is limited, so do not waste it living someone else’s life.

Do not let the noise of others’ opinions drown out your own inner voice. 

And most important, have the courage to follow your heart and intuition.

—Steve Jobs

  https://t.co/rSwl2nVlOz"
JohnDelaney,2023-06-24 21:17:31+00:00,"There were a lot of questions of Fed Chair Powell this week and he, as usual, handled it all very well 

The question that doesn't get asked enough and strikes me as the most important equation is: ""why a 2% inflation target and not a 3%?""  2% was not always the Fed target"
JohnDelaney,2023-06-24 16:25:55+00:00,"250,000 Americans die each year from drug and alcohol use and 250,000 Americans are homeless because of drug and alcohol use - half a million lives or dignity lost each year because we don't address our national addiction crisis, which is broader than the opioid/fentanyl crisis"
JohnDelaney,2023-06-23 17:05:01+00:00,James Cameron is very smart - he figured out the tragic outcome of the Titan days before anyone else.
CNN,2023-06-23 10:48:53+00:00,James Cameron says he figured soon after learning that a Titanic-bound submersible was missing that it had imploded and its occupants were dead – days before officials announced that very outcome https://t.co/zETg6aoJGc
JohnDelaney,2023-06-22 17:11:52+00:00,"CA also rolled back support of residential solar at the request of utilities, which has caused residential solar adoption to grind to a halt.   I'm surprised this hasn't gotten more coverage. In contrast, DeSantis vetoed a similar effort by FL utilities.  https://t.co/mbqLorl4An"
JohnDelaney,2023-06-22 15:01:14+00:00,"The real question is will the Fed change their target from 2% to 3%? 

If inflation is at least party due to structural changes in the labor market, some reduction in globalization and reshoring of supply chains then they will have to.   Seems obvious."
FortuneMagazine,2023-06-22 11:10:16+00:00,"“To head off the inflation problem altogether, according to the model, the Fed would have had to put the economy through a very sharp recession.” https://t.co/nRbtd1GW1w"
JohnDelaney,2023-06-21 21:42:12+00:00,The problem with the lab leak theory was the the reaction to it - It was either immediately dismissed or viewed as 100% certain. Each of those positions is ignorant &amp; reflects our inability to have a real conversation about a complex subject https://t.co/hKqxBae9r5
JohnDelaney,2023-06-21 14:37:08+00:00,Another troubling sign from extended covid school closures: National test scores plunge for 13 year olds - the largest drop in 50 years - with low income kids particularly hard hit.  https://t.co/k2SoLDKpur
JohnDelaney,2023-06-21 05:01:48+00:00,The submarine missing is certainly a terrible tragedy but today's migrant boat disaster is 60x the loss of life and 1/60th the media coverage.  https://t.co/Qz4D7WJfSV
JohnDelaney,2021-11-03 22:03:42+00:00,"Today at #COP26, the world’s biggest banks &amp; investors took an important &amp; necessary step to keep 1.5° alive. Climate change is a risk to everyone’s bottom line, but when we finance the green transition we all win. I hope more banks will join soon. https://t.co/qMCR8OD4x3"
JohnDelaney,2023-06-17 02:55:00+00:00,Seafood and meat paella. Perfect family dinner!!! https://t.co/tNrlgCN8i7
JohnDelaney,2023-06-10 18:19:24+00:00,The anti-ESG movement has not impacted how business thinks about climate change - it's a huge challenge and huge opportunity that must be addressed.  https://t.co/pZNe9mnHdZ
JohnDelaney,2023-06-08 23:12:08+00:00,So great
MadelnCanada,2023-06-08 20:54:18+00:00,"200+ South African firefighters landed in Edmonton, Canada to assist in the fight against the raging wildfire. 🇿🇦🇨🇦
https://t.co/flXKqlvYxG"
JohnDelaney,2023-06-08 21:50:20+00:00,What is amazing about the deposit insurance debate is the fact that banks can buy - for a very low cost - almost unlimited FDIC deposit insurance for any deposit over 250k.  It's almost as if people refuse to discuss this fact so they can argue about increasing deposit insurance!
smithdanj1,2023-06-08 16:32:19+00:00,"Economists: without deposit insurance, consumers don't have the financial literacy to examine bank soundness.  

Bank Advertising in 1905: 
https://t.co/ewibSsPTBe"
JohnDelaney,2023-06-08 00:18:53+00:00,"One of the principles of our Congress is ""majority rules but the minority has rights""

Certain members of the House Freedom Caucus seem to think it should be ""very small minority rules completely"""
mkraju,2023-06-08 00:00:12+00:00,Standoff between House GOP leaders and Freedom Caucus costing House GOP several days of votes
