username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
POTUS,2023-09-22 01:35:01+00:00,5,Border/community/family,0.8628095,positive,0.7800150513648987,optimism,0.8920561671257019,8.0,Infrastructure/job/energy,0.09962733,"The United States will continue to stand with the brave people of Ukraine. It's not just an investment in Ukraine’s future. But in a future where the entire world respects the principles of independence, sovereignty, and territorial integrity.",united state continue stand brave people ukraine investment ukraine future future entire world respect principle independence sovereignty territorial integrity,"[('state', [5, 8]), ('united', [5, 8]), ('world', [5, 8]), ('people', [5, 8]), ('ukraine', [5]), ('entire', [5, 8]), ('future', [5, 8]), ('continue', [5, 8]), ('respect', [5, 8]), ('stand', [5, 8]), ('principle', [5]), ('independence', [5, 8]), ('investment', [8]), ('integrity', [5]), ('sovereignty', [5]), ('territorial', [5]), ('brave', [5])]","[('state', ['Border/community/family', 'Infrastructure/job/energy']), ('united', ['Border/community/family', 'Infrastructure/job/energy']), ('world', ['Border/community/family', 'Infrastructure/job/energy']), ('people', ['Border/community/family', 'Infrastructure/job/energy']), ('ukraine', ['Border/community/family']), ('entire', ['Border/community/family', 'Infrastructure/job/energy']), ('future', ['Border/community/family', 'Infrastructure/job/energy']), ('continue', ['Border/community/family', 'Infrastructure/job/energy']), ('respect', ['Border/community/family', 'Infrastructure/job/energy']), ('stand', ['Border/community/family', 'Infrastructure/job/energy']), ('principle', ['Border/community/family']), ('independence', ['Border/community/family', 'Infrastructure/job/energy']), ('investment', ['Infrastructure/job/energy']), ('integrity', ['Border/community/family']), ('sovereignty', ['Border/community/family']), ('territorial', ['Border/community/family']), ('brave', ['Border/community/family'])]"
politico,2023-09-22 02:19:03+00:00,5,Border/community/family,0.41747254,neutral,0.6889209747314453,disgust,0.5101280212402344,7.0,Abortion/rights/guns,0.26746383,Who’s in charge here?: West Africa coups complicate UN diplomacy https://t.co/Q3E7fgCxyp,charge west africa coup complicate  diplomacy,"[('charge', [4]), ('west', [5, 4]), ('africa', [5]), ('diplomacy', [5, 4]), ('coup', [7, 5]), ('complicate', [7])]","[('charge', ['Republicans vs democrats']), ('west', ['Border/community/family', 'Republicans vs democrats']), ('africa', ['Border/community/family']), ('diplomacy', ['Border/community/family', 'Republicans vs democrats']), ('coup', ['Abortion/rights/guns', 'Border/community/family']), ('complicate', ['Abortion/rights/guns'])]"
SenJohnBarrasso,2023-09-22 02:19:31+00:00,5,Border/community/family,0.5942694,negative,0.8368591070175171,disgust,0.4441524147987366,1.0,American/economics/health,0.3177258,"Joe Biden surrendered our Southern Border to illegal immigration and set up a welcome wagon for criminals, gangs and drug dealers. Democrats must stop the incentives that fuel this crisis and secure the border.",joe biden surrendered southern border illegal immigration set welcome wagon criminal gang drug dealer democrat stop incentive fuel crisis secure border,"[('biden', [5, 1]), ('joe', [5, 1]), ('border', [5, 1]), ('crisis', [5, 1]), ('illegal', [5, 1]), ('immigration', [5, 1]), ('criminal', [5, 7]), ('southern', [5]), ('drug', [1, 5]), ('welcome', [5, 7]), ('democrat', [1, 5]), ('stop', [5, 1]), ('set', [5, 1]), ('secure', [5, 1]), ('fuel', [1, 5]), ('incentive', [1]), ('dealer', [5]), ('gang', [1]), ('wagon', [7]), ('surrendered', [5])]","[('biden', ['Border/community/family', 'American/economics/health']), ('joe', ['Border/community/family', 'American/economics/health']), ('border', ['Border/community/family', 'American/economics/health']), ('crisis', ['Border/community/family', 'American/economics/health']), ('illegal', ['Border/community/family', 'American/economics/health']), ('immigration', ['Border/community/family', 'American/economics/health']), ('criminal', ['Border/community/family', 'Abortion/rights/guns']), ('southern', ['Border/community/family']), ('drug', ['American/economics/health', 'Border/community/family']), ('welcome', ['Border/community/family', 'Abortion/rights/guns']), ('democrat', ['American/economics/health', 'Border/community/family']), ('stop', ['Border/community/family', 'American/economics/health']), ('set', ['Border/community/family', 'American/economics/health']), ('secure', ['Border/community/family', 'American/economics/health']), ('fuel', ['American/economics/health', 'Border/community/family']), ('incentive', ['American/economics/health']), ('dealer', ['Border/community/family']), ('gang', ['American/economics/health']), ('wagon', ['Abortion/rights/guns']), ('surrendered', ['Border/community/family'])]"
TiknisArts,2023-09-22 02:22:10+00:00,5,Border/community/family,0.38552225,negative,0.9124630689620972,sadness,0.4910371005535126,4.0,Republicans vs democrats,0.24638715,"#Avila lost his leg in an #IED attack during his 5 combat tours, in addition to suffering two strokes, two heart attacks and brain damage resulting from his injuries. #Trump mocks him and #Republicans still vote for him, how sick? https://t.co/jhiWn4OQmW",lost leg attack combat tour addition suffering stroke heart attack brain damage resulting injury mock vote sick,"[('attack', [5, 4]), ('injury', [5, 1]), ('suffering', [1, 5]), ('vote', [4, 1]), ('damage', [4, 1]), ('brain', [2, 1]), ('lost', [5, 1]), ('leg', [4, 1]), ('stroke', [1]), ('sick', [1, 4]), ('addition', [5, 4]), ('heart', [5, 4]), ('tour', [5]), ('mock', [4]), ('combat', [1, 5]), ('resulting', [5, 4])]","[('attack', ['Border/community/family', 'Republicans vs democrats']), ('injury', ['Border/community/family', 'American/economics/health']), ('suffering', ['American/economics/health', 'Border/community/family']), ('vote', ['Republicans vs democrats', 'American/economics/health']), ('damage', ['Republicans vs democrats', 'American/economics/health']), ('brain', ['War', 'American/economics/health']), ('lost', ['Border/community/family', 'American/economics/health']), ('leg', ['Republicans vs democrats', 'American/economics/health']), ('stroke', ['American/economics/health']), ('sick', ['American/economics/health', 'Republicans vs democrats']), ('addition', ['Border/community/family', 'Republicans vs democrats']), ('heart', ['Border/community/family', 'Republicans vs democrats']), ('tour', ['Border/community/family']), ('mock', ['Republicans vs democrats']), ('combat', ['American/economics/health', 'Border/community/family']), ('resulting', ['Border/community/family', 'Republicans vs democrats'])]"
WetKissesB,2023-09-22 02:25:08+00:00,5,Border/community/family,0.78092676,neutral,0.6449623107910156,anger,0.3248157203197479,1.0,American/economics/health,0.031346973,#Republicans taking a long weekend.,taking long weekend,"[('long', [5]), ('taking', [5]), ('weekend', [5])]","[('long', ['Border/community/family']), ('taking', ['Border/community/family']), ('weekend', ['Border/community/family'])]"
politico,2023-09-22 02:33:43+00:00,5,Border/community/family,0.68038315,negative,0.5263636708259583,anticipation,0.5607461333274841,8.0,Infrastructure/job/energy,0.20579763,"Expected back in Washington for the first time in nine months this week, Volodymyr Zelenskyy will find a changed city, more reluctant to give him support than the last time he visited. Nightly reports 👇 https://t.co/VYmHuNpPQg",expected washington time month week volodymyr zelenskyy find changed city reluctant support time visited nightly report,"[('report', [5, 8]), ('week', [5, 8]), ('support', [5, 8]), ('expected', [8, 5]), ('month', [5, 8]), ('time', [5, 8]), ('city', [5, 8]), ('visited', [5, 8]), ('washington', [5, 8]), ('zelenskyy', [5]), ('volodymyr', [5]), ('changed', [5, 7]), ('find', [5, 8]), ('reluctant', [7]), ('nightly', [8])]","[('report', ['Border/community/family', 'Infrastructure/job/energy']), ('week', ['Border/community/family', 'Infrastructure/job/energy']), ('support', ['Border/community/family', 'Infrastructure/job/energy']), ('expected', ['Infrastructure/job/energy', 'Border/community/family']), ('month', ['Border/community/family', 'Infrastructure/job/energy']), ('time', ['Border/community/family', 'Infrastructure/job/energy']), ('city', ['Border/community/family', 'Infrastructure/job/energy']), ('visited', ['Border/community/family', 'Infrastructure/job/energy']), ('washington', ['Border/community/family', 'Infrastructure/job/energy']), ('zelenskyy', ['Border/community/family']), ('volodymyr', ['Border/community/family']), ('changed', ['Border/community/family', 'Abortion/rights/guns']), ('find', ['Border/community/family', 'Infrastructure/job/energy']), ('reluctant', ['Abortion/rights/guns']), ('nightly', ['Infrastructure/job/energy'])]"
SenateGOP,2023-09-22 03:25:25+00:00,5,Border/community/family,0.58705914,negative,0.8199784755706787,disgust,0.4543334245681762,1.0,American/economics/health,0.31999993,"RT @Joe Biden surrendered our Southern Border to illegal immigration and set up a welcome wagon for criminals, gangs and drug dealers. Democrats must stop the incentives that fuel this crisis and secure the border.",biden surrendered southern border illegal immigration set welcome wagon criminal gang drug dealer democrat stop incentive fuel crisis secure border,"[('biden', [5, 1]), ('border', [5, 1]), ('crisis', [5, 1]), ('illegal', [5, 1]), ('immigration', [5, 1]), ('criminal', [5, 7]), ('southern', [5]), ('drug', [1, 5]), ('welcome', [5, 7]), ('democrat', [1, 5]), ('stop', [5, 1]), ('set', [5, 1]), ('secure', [5, 1]), ('fuel', [1, 5]), ('incentive', [1]), ('dealer', [5]), ('gang', [1]), ('wagon', [7]), ('surrendered', [5])]","[('biden', ['Border/community/family', 'American/economics/health']), ('border', ['Border/community/family', 'American/economics/health']), ('crisis', ['Border/community/family', 'American/economics/health']), ('illegal', ['Border/community/family', 'American/economics/health']), ('immigration', ['Border/community/family', 'American/economics/health']), ('criminal', ['Border/community/family', 'Abortion/rights/guns']), ('southern', ['Border/community/family']), ('drug', ['American/economics/health', 'Border/community/family']), ('welcome', ['Border/community/family', 'Abortion/rights/guns']), ('democrat', ['American/economics/health', 'Border/community/family']), ('stop', ['Border/community/family', 'American/economics/health']), ('set', ['Border/community/family', 'American/economics/health']), ('secure', ['Border/community/family', 'American/economics/health']), ('fuel', ['American/economics/health', 'Border/community/family']), ('incentive', ['American/economics/health']), ('dealer', ['Border/community/family']), ('gang', ['American/economics/health']), ('wagon', ['Abortion/rights/guns']), ('surrendered', ['Border/community/family'])]"
WashTimesOpEd,2023-09-22 03:28:21+00:00,5,Border/community/family,0.54857785,neutral,0.6418721675872803,anticipation,0.6427949666976929,7.0,Abortion/rights/guns,0.20142327,LOVERRO: Plenty of hurdles remain before Commanders return to D.C. https://t.co/QTsSLd6cau,loverro plenty hurdle remain commander return  ,"[('return', [5, 7]), ('remain', [5, 7]), ('plenty', [2]), ('commander', [5]), ('hurdle', [5]), ('loverro', [7])]","[('return', ['Border/community/family', 'Abortion/rights/guns']), ('remain', ['Border/community/family', 'Abortion/rights/guns']), ('plenty', ['War']), ('commander', ['Border/community/family']), ('hurdle', ['Border/community/family']), ('loverro', ['Abortion/rights/guns'])]"
jknordlander,2023-09-22 03:33:21+00:00,5,Border/community/family,0.76447123,negative,0.9394517540931702,anger,0.7143944501876831,2.0,War,0.16041028,Remember to thank the #REPUBLICANS when the Venezuelans invade your home. @GOP hasn't done ONE DAMNED thing FOR the USA in over 15 years!,remember thank venezuelan invade home damned thing usa year,"[('year', [5, 2]), ('invade', [5]), ('thing', [5, 2]), ('home', [5]), ('remember', [5, 2]), ('thank', [5]), ('usa', [5]), ('venezuelan', [5]), ('damned', [2])]","[('year', ['Border/community/family', 'War']), ('invade', ['Border/community/family']), ('thing', ['Border/community/family', 'War']), ('home', ['Border/community/family']), ('remember', ['Border/community/family', 'War']), ('thank', ['Border/community/family']), ('usa', ['Border/community/family']), ('venezuelan', ['Border/community/family']), ('damned', ['War'])]"
GregAbbott_TX,2023-09-22 04:18:12+00:00,5,Border/community/family,0.44243416,neutral,0.5126923322677612,anger,0.4789029657840729,4.0,Republicans vs democrats,0.40668592,"The Texas National Guard installed miles of razor wire to repel illegal immigrants. Yesterday, Biden ordered officials to CUT that wire and allow migrants to enter the U.S. illegally. Texas didn’t back down. We have DOUBLED the amount of razor wire. https://t.co/imJP03vXJq",texas national guard installed mile razor wire repel illegal immigrant yesterday biden ordered official cut wire allow migrant enter  illegally texas doubled razor wire,"[('national', [5, 4]), ('biden', [4, 5]), ('official', [4, 5]), ('ordered', [5, 4]), ('yesterday', [5, 4]), ('migrant', [5]), ('illegal', [5, 4]), ('immigrant', [5]), ('texas', [4, 5]), ('enter', [5, 4]), ('illegally', [5, 4]), ('wire', [4, 1]), ('allow', [5, 4]), ('cut', [1, 4]), ('mile', [5]), ('guard', [5]), ('doubled', [1, 3]), ('installed', [3]), ('razor', [4]), ('repel', [5])]","[('national', ['Border/community/family', 'Republicans vs democrats']), ('biden', ['Republicans vs democrats', 'Border/community/family']), ('official', ['Republicans vs democrats', 'Border/community/family']), ('ordered', ['Border/community/family', 'Republicans vs democrats']), ('yesterday', ['Border/community/family', 'Republicans vs democrats']), ('migrant', ['Border/community/family']), ('illegal', ['Border/community/family', 'Republicans vs democrats']), ('immigrant', ['Border/community/family']), ('texas', ['Republicans vs democrats', 'Border/community/family']), ('enter', ['Border/community/family', 'Republicans vs democrats']), ('illegally', ['Border/community/family', 'Republicans vs democrats']), ('wire', ['Republicans vs democrats', 'American/economics/health']), ('allow', ['Border/community/family', 'Republicans vs democrats']), ('cut', ['American/economics/health', 'Republicans vs democrats']), ('mile', ['Border/community/family']), ('guard', ['Border/community/family']), ('doubled', ['American/economics/health', 'News/radio/livestream']), ('installed', ['News/radio/livestream']), ('razor', ['Republicans vs democrats']), ('repel', ['Border/community/family'])]"
TheDemocrats,2023-09-22 04:31:30+00:00,5,Border/community/family,0.83731335,positive,0.951400637626648,optimism,0.7210585474967957,7.0,Abortion/rights/guns,0.12093857,"RT @It was an honor to see President Zelenskyy again. The people of Ukraine are fighting bravely to defend their homes, their families, and for the principles of independence, sovereignty, and territorial integrity. We will not waver in our support. https://t.co/s0VchusU2g",honor president zelenskyy people ukraine fighting bravely defend home family principle independence sovereignty territorial integrity waver support,"[('support', [5, 7]), ('people', [5, 7]), ('ukraine', [5]), ('president', [5, 7]), ('family', [5, 7]), ('home', [5]), ('honor', [5, 7]), ('zelenskyy', [5]), ('fighting', [5, 7]), ('principle', [5, 7]), ('independence', [5]), ('defend', [5, 7]), ('integrity', [5, 7]), ('bravely', [7]), ('sovereignty', [5]), ('territorial', [5]), ('waver', [5])]","[('support', ['Border/community/family', 'Abortion/rights/guns']), ('people', ['Border/community/family', 'Abortion/rights/guns']), ('ukraine', ['Border/community/family']), ('president', ['Border/community/family', 'Abortion/rights/guns']), ('family', ['Border/community/family', 'Abortion/rights/guns']), ('home', ['Border/community/family']), ('honor', ['Border/community/family', 'Abortion/rights/guns']), ('zelenskyy', ['Border/community/family']), ('fighting', ['Border/community/family', 'Abortion/rights/guns']), ('principle', ['Border/community/family', 'Abortion/rights/guns']), ('independence', ['Border/community/family']), ('defend', ['Border/community/family', 'Abortion/rights/guns']), ('integrity', ['Border/community/family', 'Abortion/rights/guns']), ('bravely', ['Abortion/rights/guns']), ('sovereignty', ['Border/community/family']), ('territorial', ['Border/community/family']), ('waver', ['Border/community/family'])]"
ten24get,2023-09-22 04:33:21+00:00,5,Border/community/family,0.5334386,negative,0.6425337195396423,disgust,0.2993952333927154,6.0,Election/debate,0.31634074,@realTuckFrumper #Republicans in #Pennsylvania ran NJ resident Dr Oz for Senate and lost.,ran  resident   senate lost,"[('lost', [5, 6]), ('ran', [5, 6]), ('resident', [5, 6]), ('senate', [6, 5])]","[('lost', ['Border/community/family', 'Election/debate']), ('ran', ['Border/community/family', 'Election/debate']), ('resident', ['Border/community/family', 'Election/debate']), ('senate', ['Election/debate', 'Border/community/family'])]"
MrAndyNgo,2023-09-22 04:53:10+00:00,5,Border/community/family,0.5977058,negative,0.6907350420951843,fear,0.4481482207775116,1.0,American/economics/health,0.2769377,"On Sept. 19, Staten Island protesters were arrested at a demonstration against a senior living facility being converted to a migrant center where residents were required to move. Tens of thousands of migrants are currently being housed by NYC taxpayers. https://t.co/UmzYXmagod",sept staten island protester arrested demonstration senior living facility converted migrant center resident required ten thousand migrant currently housed nyc taxpayer,"[('currently', [1, 5]), ('housed', [5]), ('demonstration', [5]), ('senior', [1, 5]), ('taxpayer', [1]), ('arrested', [5]), ('protester', [2]), ('migrant', [5, 1]), ('nyc', [5]), ('resident', [5, 1]), ('island', [5]), ('staten', [2]), ('thousand', [5, 1]), ('required', [5, 1]), ('living', [1, 5]), ('center', [5, 1]), ('facility', [5, 1]), ('ten', [5, 1]), ('sept', [1]), ('converted', [5])]","[('currently', ['American/economics/health', 'Border/community/family']), ('housed', ['Border/community/family']), ('demonstration', ['Border/community/family']), ('senior', ['American/economics/health', 'Border/community/family']), ('taxpayer', ['American/economics/health']), ('arrested', ['Border/community/family']), ('protester', ['War']), ('migrant', ['Border/community/family', 'American/economics/health']), ('nyc', ['Border/community/family']), ('resident', ['Border/community/family', 'American/economics/health']), ('island', ['Border/community/family']), ('staten', ['War']), ('thousand', ['Border/community/family', 'American/economics/health']), ('required', ['Border/community/family', 'American/economics/health']), ('living', ['American/economics/health', 'Border/community/family']), ('center', ['Border/community/family', 'American/economics/health']), ('facility', ['Border/community/family', 'American/economics/health']), ('ten', ['Border/community/family', 'American/economics/health']), ('sept', ['American/economics/health']), ('converted', ['Border/community/family'])]"
us_politics_b,2023-09-22 05:28:38+00:00,5,Border/community/family,0.95385027,positive,0.8933655023574829,optimism,0.918386459350586,,,,"American diplomats worked through last-minute obstacles to bring 5 US citizens home from Iran. Their perseverance paid off, proving that diplomacy can bring about positive change, even in difficult times. #diplomacy #USPolitics #Iran https://t.co/P0LKK3xzKA",american diplomat worked minute obstacle bring citizen home iran perseverance paid proving diplomacy bring positive change difficult time,"[('american', [5]), ('minute', [5]), ('citizen', [5]), ('diplomat', [5]), ('iran', [5]), ('time', [5]), ('worked', [5]), ('paid', [5]), ('home', [5]), ('bring', [5]), ('change', [5]), ('positive', [5]), ('difficult', [5]), ('proving', [5]), ('obstacle', [5]), ('diplomacy', [5]), ('perseverance', [5])]","[('american', ['Border/community/family']), ('minute', ['Border/community/family']), ('citizen', ['Border/community/family']), ('diplomat', ['Border/community/family']), ('iran', ['Border/community/family']), ('time', ['Border/community/family']), ('worked', ['Border/community/family']), ('paid', ['Border/community/family']), ('home', ['Border/community/family']), ('bring', ['Border/community/family']), ('change', ['Border/community/family']), ('positive', ['Border/community/family']), ('difficult', ['Border/community/family']), ('proving', ['Border/community/family']), ('obstacle', ['Border/community/family']), ('diplomacy', ['Border/community/family']), ('perseverance', ['Border/community/family'])]"
DB_WTI,2023-09-22 06:27:35+00:00,5,Border/community/family,0.9122681,negative,0.7174533009529114,disgust,0.398605614900589,7.0,Abortion/rights/guns,0.012570092,#OOTT #WTI #GovernmentShutdowm risk spikes as #House #Republicans leave town in disarray amid hard-right revolt https://t.co/B11lTJRlLM,risk spike leave town disarray amid hard right revolt,"[('leave', [5]), ('right', [5]), ('town', [5]), ('hard', [5]), ('revolt', [5]), ('risk', [5]), ('amid', [5]), ('spike', [5]), ('disarray', [5])]","[('leave', ['Border/community/family']), ('right', ['Border/community/family']), ('town', ['Border/community/family']), ('hard', ['Border/community/family']), ('revolt', ['Border/community/family']), ('risk', ['Border/community/family']), ('amid', ['Border/community/family']), ('spike', ['Border/community/family']), ('disarray', ['Border/community/family'])]"
