username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NikkiHaley,2023-10-18 03:58:06+00:00,1,American/economics/health,0.9026831,negative,0.8473659753799438,disgust,0.4842747449874878,4.0,Republicans vs democrats,0.013923672,"Why is Congress getting paid right now? No speaker, no pay. No budget, no pay.",congress getting paid right speaker pay budget pay,"[('congress', [1]), ('getting', [1]), ('right', [1]), ('speaker', [1]), ('paid', [1]), ('pay', [1]), ('budget', [1])]","[('congress', ['American/economics/health']), ('getting', ['American/economics/health']), ('right', ['American/economics/health']), ('speaker', ['American/economics/health']), ('paid', ['American/economics/health']), ('pay', ['American/economics/health']), ('budget', ['American/economics/health'])]"
NateSilver538,2023-10-18 04:05:37+00:00,1,American/economics/health,0.3075357,negative,0.5920808911323547,sadness,0.3037079572677612,4.0,Republicans vs democrats,0.28924543,"Part of the issue is the policy uncertainty at X. I'm posting less here for reasons that mostly don't have to do with Elon. I'm not even against all of his changes. But, it's not a great value proportion to invest time here when you're not certain what the steady-state is.",issue policy uncertainty  posting reason elon change great value proportion invest time certain steady state,"[('state', [6, 4]), ('posting', [4]), ('time', [1, 4]), ('elon', [4]), ('reason', [4, 2]), ('issue', [1, 4]), ('great', [6, 4]), ('change', [1, 6]), ('policy', [1, 4]), ('uncertainty', [6, 1]), ('certain', [2, 4]), ('value', [4, 1]), ('steady', [2, 1]), ('invest', [1]), ('proportion', [2])]","[('state', ['Election/debate', 'Republicans vs democrats']), ('posting', ['Republicans vs democrats']), ('time', ['American/economics/health', 'Republicans vs democrats']), ('elon', ['Republicans vs democrats']), ('reason', ['Republicans vs democrats', 'War']), ('issue', ['American/economics/health', 'Republicans vs democrats']), ('great', ['Election/debate', 'Republicans vs democrats']), ('change', ['American/economics/health', 'Election/debate']), ('policy', ['American/economics/health', 'Republicans vs democrats']), ('uncertainty', ['Election/debate', 'American/economics/health']), ('certain', ['War', 'Republicans vs democrats']), ('value', ['Republicans vs democrats', 'American/economics/health']), ('steady', ['War', 'American/economics/health']), ('invest', ['American/economics/health']), ('proportion', ['War'])]"
politico,2023-10-18 04:10:11+00:00,1,American/economics/health,0.3326532,positive,0.6250141859054565,joy,0.5062015056610107,5.0,Border/community/family,0.33116528,Go inside the @MilkenInstitute Future of Health Summit with a special edition of our Future Pulse newsletter from November 6-8. Sign up for exclusive coverage of this top gathering of health industry leaders &amp; innovators. https://t.co/5oesSgSDGR https://t.co/DmFj0WBxcX,inside future health summit special edition future pulse newsletter november sign exclusive coverage gathering health industry leader innovator,"[('inside', [6, 5]), ('november', [6, 1]), ('health', [1, 5]), ('future', [5, 1]), ('exclusive', [5]), ('sign', [6, 1]), ('leader', [5, 6]), ('special', [6, 5]), ('gathering', [5, 6]), ('coverage', [1, 5]), ('summit', [5, 1]), ('industry', [1]), ('newsletter', [6]), ('edition', [3]), ('innovator', [1]), ('pulse', [5])]","[('inside', ['Election/debate', 'Border/community/family']), ('november', ['Election/debate', 'American/economics/health']), ('health', ['American/economics/health', 'Border/community/family']), ('future', ['Border/community/family', 'American/economics/health']), ('exclusive', ['Border/community/family']), ('sign', ['Election/debate', 'American/economics/health']), ('leader', ['Border/community/family', 'Election/debate']), ('special', ['Election/debate', 'Border/community/family']), ('gathering', ['Border/community/family', 'Election/debate']), ('coverage', ['American/economics/health', 'Border/community/family']), ('summit', ['Border/community/family', 'American/economics/health']), ('industry', ['American/economics/health']), ('newsletter', ['Election/debate']), ('edition', ['News/radio/livestream']), ('innovator', ['American/economics/health']), ('pulse', ['Border/community/family'])]"
NikkiHaley,2023-10-18 04:13:05+00:00,1,American/economics/health,0.5515736,neutral,0.6213533282279968,anger,0.4249232411384582,2.0,War,0.35456556,Support Israel. Eliminate Hamas. Bring Americans Home. https://t.co/5rM63L8SBu,support israel eliminate hamas bring american home,"[('american', [1, 2]), ('support', [1, 2]), ('israel', [2]), ('hamas', [2]), ('home', [1, 2]), ('bring', [1, 2]), ('eliminate', [1, 2])]","[('american', ['American/economics/health', 'War']), ('support', ['American/economics/health', 'War']), ('israel', ['War']), ('hamas', ['War']), ('home', ['American/economics/health', 'War']), ('bring', ['American/economics/health', 'War']), ('eliminate', ['American/economics/health', 'War'])]"
KerryKavanaugh,2023-10-18 04:13:28+00:00,1,American/economics/health,0.46751407,positive,0.5544607043266296,optimism,0.6148356795310974,8.0,Infrastructure/job/energy,0.24790539,"‘National Buddy Check Week’ aims to connect Vets with friends, resources to aid mental health I spoke with ⁦@SenatorHassan⁩ about the first national week dedicated to encouraging peer to peer check ups for #veterans. https://t.co/ncR1gDTNuy",national buddy check week aim connect vet friend resource aid mental health spoke national week dedicated encouraging peer peer check ups,"[('national', [1, 8]), ('week', [1, 8]), ('aid', [1, 2]), ('spoke', [8, 1]), ('encouraging', [1, 8]), ('resource', [1, 8]), ('health', [1, 8]), ('mental', [1, 8]), ('friend', [5, 1]), ('check', [1, 8]), ('aim', [1, 8]), ('buddy', [8]), ('connect', [8, 1]), ('ups', [2, 5]), ('dedicated', [8, 5]), ('vet', [1, 8]), ('peer', [4])]","[('national', ['American/economics/health', 'Infrastructure/job/energy']), ('week', ['American/economics/health', 'Infrastructure/job/energy']), ('aid', ['American/economics/health', 'War']), ('spoke', ['Infrastructure/job/energy', 'American/economics/health']), ('encouraging', ['American/economics/health', 'Infrastructure/job/energy']), ('resource', ['American/economics/health', 'Infrastructure/job/energy']), ('health', ['American/economics/health', 'Infrastructure/job/energy']), ('mental', ['American/economics/health', 'Infrastructure/job/energy']), ('friend', ['Border/community/family', 'American/economics/health']), ('check', ['American/economics/health', 'Infrastructure/job/energy']), ('aim', ['American/economics/health', 'Infrastructure/job/energy']), ('buddy', ['Infrastructure/job/energy']), ('connect', ['Infrastructure/job/energy', 'American/economics/health']), ('ups', ['War', 'Border/community/family']), ('dedicated', ['Infrastructure/job/energy', 'Border/community/family']), ('vet', ['American/economics/health', 'Infrastructure/job/energy']), ('peer', ['Republicans vs democrats'])]"
Mike_Pence,2023-10-18 04:22:29+00:00,1,American/economics/health,0.6848487,negative,0.933962345123291,disgust,0.4453295171260834,8.0,Infrastructure/job/energy,0.1999295,"Bidenomics is a complete failure and is robbing the pocketbooks of Americans. For the first time since World War II, America’s debt is the size of our nation’s economy. We need commonsense and compassionate reforms to reduce the mountain range of debt that is facing our children and grandchildren.",bidenomics complete failure robbing pocketbook american time world war  america debt size nation economy need commonsense compassionate reform reduce mountain range debt facing child grandchild,"[('american', [1, 8]), ('war', [1, 2]), ('world', [1, 8]), ('failure', [1, 8]), ('america', [1, 8]), ('range', [8, 1]), ('time', [1, 8]), ('need', [1, 8]), ('reform', [1, 8]), ('child', [1, 8]), ('compassionate', [2]), ('grandchild', [1]), ('facing', [1, 8]), ('nation', [1, 8]), ('bidenomics', [1, 8]), ('economy', [1, 8]), ('debt', [1]), ('complete', [1, 2]), ('reduce', [1, 8]), ('size', [1, 8]), ('commonsense', [1]), ('mountain', [1, 2]), ('robbing', [8]), ('pocketbook', [8])]","[('american', ['American/economics/health', 'Infrastructure/job/energy']), ('war', ['American/economics/health', 'War']), ('world', ['American/economics/health', 'Infrastructure/job/energy']), ('failure', ['American/economics/health', 'Infrastructure/job/energy']), ('america', ['American/economics/health', 'Infrastructure/job/energy']), ('range', ['Infrastructure/job/energy', 'American/economics/health']), ('time', ['American/economics/health', 'Infrastructure/job/energy']), ('need', ['American/economics/health', 'Infrastructure/job/energy']), ('reform', ['American/economics/health', 'Infrastructure/job/energy']), ('child', ['American/economics/health', 'Infrastructure/job/energy']), ('compassionate', ['War']), ('grandchild', ['American/economics/health']), ('facing', ['American/economics/health', 'Infrastructure/job/energy']), ('nation', ['American/economics/health', 'Infrastructure/job/energy']), ('bidenomics', ['American/economics/health', 'Infrastructure/job/energy']), ('economy', ['American/economics/health', 'Infrastructure/job/energy']), ('debt', ['American/economics/health']), ('complete', ['American/economics/health', 'War']), ('reduce', ['American/economics/health', 'Infrastructure/job/energy']), ('size', ['American/economics/health', 'Infrastructure/job/energy']), ('commonsense', ['American/economics/health']), ('mountain', ['American/economics/health', 'War']), ('robbing', ['Infrastructure/job/energy']), ('pocketbook', ['Infrastructure/job/energy'])]"
IngrahamAngle,2023-10-18 04:36:26+00:00,1,American/economics/health,0.4091575,positive,0.8077731728553772,anticipation,0.4180951714515686,4.0,Republicans vs democrats,0.2867503,And Yellen and Biden and “moderate” GOPers on Capitol Hill want to help China grow even more. China’s Economy Grew More Than Expected Over the Summer - The New York Times https://t.co/jggYfpMaMB,yellen biden moderate gopers capitol hill want help china grow china economy grew expected summer york time,"[('biden', [4, 1]), ('expected', [4, 1]), ('capitol', [4, 2]), ('china', [2, 4]), ('time', [1, 4]), ('help', [1, 4]), ('summer', [1, 4]), ('want', [1, 2]), ('york', [4, 1]), ('hill', [2, 4]), ('economy', [1, 2]), ('grow', [1, 2]), ('grew', [2, 4]), ('moderate', [2, 4]), ('yellen', [1]), ('gopers', [2])]","[('biden', ['Republicans vs democrats', 'American/economics/health']), ('expected', ['Republicans vs democrats', 'American/economics/health']), ('capitol', ['Republicans vs democrats', 'War']), ('china', ['War', 'Republicans vs democrats']), ('time', ['American/economics/health', 'Republicans vs democrats']), ('help', ['American/economics/health', 'Republicans vs democrats']), ('summer', ['American/economics/health', 'Republicans vs democrats']), ('want', ['American/economics/health', 'War']), ('york', ['Republicans vs democrats', 'American/economics/health']), ('hill', ['War', 'Republicans vs democrats']), ('economy', ['American/economics/health', 'War']), ('grow', ['American/economics/health', 'War']), ('grew', ['War', 'Republicans vs democrats']), ('moderate', ['War', 'Republicans vs democrats']), ('yellen', ['American/economics/health']), ('gopers', ['War'])]"
WashTimesOpEd,2023-10-18 05:08:53+00:00,1,American/economics/health,0.34023532,neutral,0.7377988696098328,anticipation,0.4594919383525848,4.0,Republicans vs democrats,0.30863798,"Biden wants to bring 'net neutrality' back despite faster, cheaper internet service without it https://t.co/Ecaah6Tj4d",biden want bring net neutrality despite faster cheaper internet service,"[('biden', [4, 1]), ('service', [1, 8]), ('despite', [4, 1]), ('want', [1, 4]), ('bring', [8, 1]), ('net', [1, 4]), ('internet', [8, 4]), ('cheaper', [1]), ('faster', [2]), ('neutrality', [4])]","[('biden', ['Republicans vs democrats', 'American/economics/health']), ('service', ['American/economics/health', 'Infrastructure/job/energy']), ('despite', ['Republicans vs democrats', 'American/economics/health']), ('want', ['American/economics/health', 'Republicans vs democrats']), ('bring', ['Infrastructure/job/energy', 'American/economics/health']), ('net', ['American/economics/health', 'Republicans vs democrats']), ('internet', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('cheaper', ['American/economics/health']), ('faster', ['War']), ('neutrality', ['Republicans vs democrats'])]"
RepSpanberger,2023-10-18 05:59:42+00:00,1,American/economics/health,0.51530397,negative,0.8708733916282654,disgust,0.2805571854114532,2.0,War,0.34993163,"The United States has a moral responsibility to determine how this explosion occurred and who is responsible for the deaths of innocent civilians — children, families, hospital workers, and volunteers. Their families — and the world — deserve accountability.",united state moral responsibility determine explosion occurred responsible death innocent civilian child family hospital worker volunteer family world deserve accountability,"[('explosion', [2]), ('state', [1, 2]), ('united', [2, 1]), ('worker', [1]), ('world', [2, 1]), ('hospital', [2, 1]), ('occurred', [4]), ('responsibility', [1, 2]), ('family', [1, 4]), ('child', [1, 2]), ('death', [1, 2]), ('innocent', [2, 4]), ('deserve', [1, 2]), ('accountability', [1, 4]), ('responsible', [1, 2]), ('determine', [1, 2]), ('moral', [2, 4]), ('civilian', [2, 1]), ('volunteer', [1])]","[('explosion', ['War']), ('state', ['American/economics/health', 'War']), ('united', ['War', 'American/economics/health']), ('worker', ['American/economics/health']), ('world', ['War', 'American/economics/health']), ('hospital', ['War', 'American/economics/health']), ('occurred', ['Republicans vs democrats']), ('responsibility', ['American/economics/health', 'War']), ('family', ['American/economics/health', 'Republicans vs democrats']), ('child', ['American/economics/health', 'War']), ('death', ['American/economics/health', 'War']), ('innocent', ['War', 'Republicans vs democrats']), ('deserve', ['American/economics/health', 'War']), ('accountability', ['American/economics/health', 'Republicans vs democrats']), ('responsible', ['American/economics/health', 'War']), ('determine', ['American/economics/health', 'War']), ('moral', ['War', 'Republicans vs democrats']), ('civilian', ['War', 'American/economics/health']), ('volunteer', ['American/economics/health'])]"
TIME,2023-10-18 06:23:00+00:00,1,American/economics/health,0.49707425,negative,0.5522293448448181,disgust,0.3029228150844574,8.0,Infrastructure/job/energy,0.41942576,It's been one year since the FDA announced that pharmaceutical companies were unable to produce enough Adderall https://t.co/4NlzRjNtEo,year fda announced pharmaceutical company unable produce adderall,"[('year', [1, 8]), ('announced', [8, 1]), ('company', [8, 1]), ('unable', [1]), ('produce', [8]), ('fda', [1]), ('pharmaceutical', [8]), ('adderall', [1])]","[('year', ['American/economics/health', 'Infrastructure/job/energy']), ('announced', ['Infrastructure/job/energy', 'American/economics/health']), ('company', ['Infrastructure/job/energy', 'American/economics/health']), ('unable', ['American/economics/health']), ('produce', ['Infrastructure/job/energy']), ('fda', ['American/economics/health']), ('pharmaceutical', ['Infrastructure/job/energy']), ('adderall', ['American/economics/health'])]"
drivandalism,2023-10-18 08:29:53+00:00,1,American/economics/health,0.7080737,neutral,0.7204331159591675,disgust,0.3917581737041473,8.0,Infrastructure/job/energy,0.04172229,"No *immediate* plans, anyway. #uspolitics",immediate plan,"[('immediate', [1]), ('plan', [1])]","[('immediate', ['American/economics/health']), ('plan', ['American/economics/health'])]"
alkanomega,2023-10-18 13:06:40+00:00,1,American/economics/health,0.9026021,negative,0.6104643940925598,anger,0.5659084916114807,2.0,War,0.013934526,"""I’m sure many people simply believe #Trump deserves it.... If you think they won’t do it to others, you haven’t been paying attention"" #Democrats #corruption #authoritarianism #USelection2024 https://t.co/tagtkFuyBd",sure people simply believe deserves think paying attention,"[('believe', [1]), ('people', [1]), ('think', [1]), ('sure', [1]), ('paying', [1]), ('simply', [1]), ('attention', [1]), ('deserves', [1])]","[('believe', ['American/economics/health']), ('people', ['American/economics/health']), ('think', ['American/economics/health']), ('sure', ['American/economics/health']), ('paying', ['American/economics/health']), ('simply', ['American/economics/health']), ('attention', ['American/economics/health']), ('deserves', ['American/economics/health'])]"
